method,game,bin,mean,std,seeds,sem,agent_steps
DreamerV3,jamesbond,8.0,130.11507936507937,59.77526318902501,5,26.732310372720157,42500.0
DreamerV3,jamesbond,9.0,159.44444444444443,57.855183192365935,5,25.8736244937667,47500.0
DreamerV3,jamesbond,10.0,179.97222222222223,84.44263978334787,5,37.76389655101879,52500.0
DreamerV3,jamesbond,11.0,218.93650793650795,97.41347563646269,5,43.564630689530034,57500.0
DreamerV3,jamesbond,12.0,208.25396825396825,92.88528945276865,5,41.539564265226986,62500.0
DreamerV3,jamesbond,13.0,232.8968253968254,64.4192897481831,5,28.809182187838545,67500.0
DreamerV3,jamesbond,14.0,246.25,151.1414900019184,5,67.59252917297887,72500.0
DreamerV3,jamesbond,15.0,251.75,65.01629069360658,5,29.076169127158252,77500.0
DreamerV3,jamesbond,16.0,251.54761904761904,73.40470784484364,5,32.82758332191649,82500.0
DreamerV3,jamesbond,17.0,282.5,69.93300365349683,5,31.27499000799201,87500.0
DreamerV3,jamesbond,18.0,264.35714285714283,52.689405665539205,5,23.56341855244164,92500.0
DreamerV3,jamesbond,19.0,270.4761904761905,51.90121219841014,5,23.210927718057274,97500.0
DreamerV3,kangaroo,0.0,27.353535353535353,20.784334788360038,5,9.295037090777349,2500.0
DreamerV3,kangaroo,1.0,41.45454545454545,29.720460715203707,5,13.2913940963615,7500.0
DreamerV3,kangaroo,2.0,55.737373737373744,21.895252951869363,5,9.791854796986565,12500.0
DreamerV3,kangaroo,3.0,102.15151515151516,87.50563408333721,5,39.1337092449129,17500.0
DreamerV3,kangaroo,4.0,34.857142857142854,56.1646429720817,5,25.117591923516102,22500.0
DreamerV3,kangaroo,5.0,112.15384615384616,105.48681799421998,5,47.175139153044775,27500.0
DreamerV3,kangaroo,6.0,194.31857031857032,136.4003689870104,5,61.00009944220188,32500.0
DreamerV3,kangaroo,7.0,216.4102564102564,142.41788808628434,5,63.691215794577836,37500.0
DreamerV3,kangaroo,8.0,245.6581196581197,88.17693182135403,5,39.43392271998239,42500.0
DreamerV3,kangaroo,9.0,339.84615384615387,159.90953228039734,5,71.51371688583308,47500.0
DreamerV3,kangaroo,10.0,495.4343434343435,141.73791218814372,5,63.387121328317065,52500.0
DreamerV3,kangaroo,11.0,601.0,161.9386791426592,5,72.42117894990267,57500.0
DreamerV3,kangaroo,12.0,662.0,169.46976131451888,5,75.78918128598566,62500.0
DreamerV3,kangaroo,13.0,750.5555555555555,251.90937523905959,5,112.65729744080791,67500.0
DreamerV3,kangaroo,14.0,705.5555555555555,213.24759561841967,5,95.36722396823453,72500.0
DreamerV3,kangaroo,15.0,831.2222222222223,281.40120078363054,5,125.84644278045299,77500.0
DreamerV3,kangaroo,16.0,810.0,334.75737482540995,5,149.7080492157987,82500.0
DreamerV3,kangaroo,17.0,919.4444444444446,340.97717240127,5,152.489627252981,87500.0
DreamerV3,kangaroo,18.0,1017.4444444444446,378.78737643064335,5,169.39886454354402,92500.0
DreamerV3,kangaroo,19.0,1033.015873015873,375.593236144557,5,167.9704015816721,97500.0
DreamerV3,krull,0.0,1726.6666666666667,266.9373626069523,5,119.37801770473116,2500.0
DreamerV3,krull,1.0,1629.0,427.56432264631246,5,191.21257803816147,7500.0
DreamerV3,krull,2.0,2030.9,556.0460187790216,5,248.67133932160334,12500.0
DreamerV3,krull,3.0,2203.0,583.5197916285465,5,260.9579840595885,17500.0
DreamerV3,krull,4.0,3378.4,939.0849683483267,5,419.97156517501935,22500.0
DreamerV3,krull,5.0,4240.333333333334,1227.9214879443864,5,549.1431836152673,27500.0
DreamerV3,krull,6.0,4412.833333333333,571.1460822085908,5,255.4242929802184,32500.0
DreamerV3,krull,7.0,6199.5,1172.524223867275,5,524.3687739664816,37500.0
DreamerV3,krull,8.0,5760.533333333334,634.8092276862046,5,283.895317170099,42500.0
DreamerV3,krull,9.0,6588.333333333333,404.4530772125077,5,180.87691487122768,47500.0
DreamerV3,krull,10.0,7208.333333333333,637.8993846994996,5,285.2772773986741,52500.0
DreamerV3,krull,11.0,6875.5,351.5208030828332,5,157.20488223970654,57500.0
DreamerV3,krull,12.0,7146.0,814.847761854937,5,364.4109973642398,62500.0
DreamerV3,krull,13.0,7382.5,1083.4940585900783,5,484.553273644911,67500.0
DreamerV3,krull,14.0,7385.166666666666,1698.2104960483814,5,759.4628218535637,72500.0
DreamerV3,krull,15.0,7396.0,980.7659634183887,5,438.61187284431776,77500.0
DreamerV3,krull,16.0,8013.333333333333,1697.750451987047,5,759.257083894806,82500.0
DreamerV3,krull,17.0,8926.833333333334,1079.0531471824938,5,482.56723768702835,87500.0
DreamerV3,krull,18.0,7691.333333333333,1121.3391981118918,5,501.4781345626588,92500.0
DreamerV3,krull,19.0,8109.833333333333,1262.2281610531259,5,564.4855942458684,97500.0
DreamerV3,kung_fu_master,0.0,373.0,144.72387501722028,5,64.72248450113761,2500.0
DreamerV3,kung_fu_master,1.0,398.66666666666663,123.84129628951185,5,55.38351138500819,7500.0
DreamerV3,kung_fu_master,2.0,847.6666666666667,535.7362535178419,5,239.58853617539106,12500.0
DreamerV3,kung_fu_master,3.0,4580.666666666667,2540.140416066272,5,1135.9853285437566,17500.0
DreamerV3,kung_fu_master,4.0,6808.333333333333,2393.1035172855445,4,1196.5517586427723,22500.0
DreamerV3,kung_fu_master,5.0,16010.0,8218.378793898466,5,3675.3707295999407,27500.0
DreamerV3,kung_fu_master,6.0,15173.333333333334,9438.165723392562,5,4220.876028082849,32500.0
DreamerV3,kung_fu_master,7.0,19453.333333333332,9637.559626562917,5,4310.047692440434,37500.0
DreamerV3,kung_fu_master,8.0,17723.333333333332,10043.845545075517,5,4491.744278859457,42500.0
DreamerV3,kung_fu_master,9.0,25630.0,20003.237238007252,5,8945.71964684787,47500.0
DreamerV3,kung_fu_master,10.0,21390.0,7890.849130480192,5,3528.8950111897634,52500.0
DreamerV3,kung_fu_master,11.0,22863.333333333332,13976.321245433492,5,6250.4008760327615,57500.0
DreamerV3,kung_fu_master,12.0,20196.666666666668,9785.323477308022,5,4376.129695417071,62500.0
DreamerV3,kung_fu_master,13.0,21710.0,3715.9117319979496,5,1661.806246227279,67500.0
DreamerV3,kung_fu_master,14.0,22510.0,9577.604084529701,5,4283.234758917611,72500.0
DreamerV3,kung_fu_master,15.0,22900.0,7206.2472896785885,5,3222.7317604789882,77500.0
DreamerV3,kung_fu_master,16.0,24160.0,7533.790546597376,5,3369.213558087406,82500.0
DreamerV3,kung_fu_master,17.0,21670.0,11484.641918666859,5,5136.088005476541,87500.0
DreamerV3,kung_fu_master,18.0,21880.0,6145.892937564077,5,2748.526878165829,92500.0
DreamerV3,kung_fu_master,19.0,21140.0,4802.395235713113,5,2147.696440375129,97500.0
DreamerV3,ms_pacman,0.0,260.6,55.034534612368624,5,24.612192100664256,2500.0
DreamerV3,ms_pacman,1.0,394.52777777777777,114.76036828814041,5,51.322396923038625,7500.0
DreamerV3,ms_pacman,2.0,412.30555555555554,26.282240635826817,5,11.753775332543212,12500.0
DreamerV3,ms_pacman,3.0,560.9722222222223,239.635521691115,5,107.1682632649917,17500.0
DreamerV3,ms_pacman,4.0,500.63888888888886,103.53268181450584,5,46.30122288601826,22500.0
DreamerV3,ms_pacman,5.0,563.6071428571429,310.4699470322435,5,138.8463813069711,27500.0
DreamerV3,ms_pacman,6.0,650.7142857142857,248.13009234994416,5,110.96715075155514,32500.0
DreamerV3,ms_pacman,7.0,627.754761904762,234.25244597807722,5,104.76087862051557,37500.0
DreamerV3,ms_pacman,8.0,872.1269841269841,322.63170087840194,5,144.28528297209706,42500.0
DreamerV3,ms_pacman,9.0,863.7222222222223,156.65011732922275,5,70.05606220629197,47500.0
DreamerV3,ms_pacman,10.0,955.1428571428572,200.6865766333571,5,89.74976550478146,52500.0
DreamerV3,ms_pacman,11.0,1077.9722222222222,411.5807846388733,5,184.06452253704438,57500.0
DreamerV3,ms_pacman,12.0,1094.3095238095239,249.76426527551286,5,111.69797510126739,62500.0
DreamerV3,ms_pacman,13.0,1056.0,168.0550505042916,5,75.15650337795125,67500.0
DreamerV3,ms_pacman,14.0,1348.031746031746,574.785552154,5,257.0519134202189,72500.0
DreamerV3,ms_pacman,15.0,1331.3333333333335,461.5895129573702,5,206.42910573473992,77500.0
DreamerV3,ms_pacman,16.0,1303.5238095238096,278.5396502020742,5,124.56671845617018,82500.0
DreamerV3,ms_pacman,17.0,1499.7142857142858,446.614864701623,5,199.73223944694007,87500.0
DreamerV3,ms_pacman,18.0,1589.1714285714286,398.17727794438724,5,178.0702921158955,92500.0
DreamerV3,ms_pacman,19.0,1765.9619047619046,857.880222123231,5,383.65569864403267,97500.0
DreamerV3,pong,0.0,-20.05,0.3905124837953326,5,0.17464249196572976,2500.0
DreamerV3,pong,1.0,-20.6,0.252762514801719,5,0.11303883305208809,7500.0
DreamerV3,pong,2.0,-20.8,0.273861278752583,5,0.12247448713915887,12500.0
DreamerV3,pong,3.0,-20.8,0.2738612787525827,5,0.12247448713915875,17500.0
DreamerV3,pong,4.0,-20.642857142857146,0.1438457853999356,5,0.06432979088622055,22500.0
DreamerV3,pong,5.0,-20.566666666666666,0.4013864859597422,5,0.17950549357114967,27500.0
DreamerV3,pong,6.0,-20.1,0.5196152422706629,5,0.2323790007724449,32500.0
DreamerV3,pong,7.0,-17.8,1.6090024514862886,5,0.7195677714974298,37500.0
DreamerV3,pong,8.0,-17.366666666666667,1.2494443209327553,5,0.5587684871413409,42500.0
DreamerV3,pong,9.0,-15.2,2.2466023729672817,5,1.0047111248734355,47500.0
DreamerV3,pong,10.0,-14.933333333333332,1.4073221221723036,5,0.629373586283307,52500.0
DreamerV3,pong,11.0,-13.9,2.3021728866442674,5,1.0295630140987,57500.0
DreamerV3,pong,12.0,-13.533333333333335,3.1937438845342623,5,1.42828568570857,62500.0
DreamerV3,pong,13.0,-14.933333333333334,2.9828211850900863,5,1.333958186917583,67500.0
DreamerV3,pong,14.0,-11.3,5.179285665031424,5,2.3162469643800936,72500.0
DreamerV3,pong,15.0,-11.666666666666666,4.379561114490304,5,1.9585992727230117,77500.0
DreamerV3,pong,16.0,-14.166666666666666,2.084999333866134,5,0.932440048713291,82500.0
DreamerV3,pong,17.0,-8.7,4.631414470763764,5,2.071231517720798,87500.0
DreamerV3,pong,18.0,-10.0,3.5355339059327378,5,1.5811388300841895,92500.0
DreamerV3,pong,19.0,-4.7,6.515366451704771,5,2.9137604568666933,97500.0
DreamerV3,private_eye,0.0,100.0,0.0,5,0.0,2500.0
DreamerV3,private_eye,1.0,67.2,55.87217554382503,5,24.986796513358808,7500.0
DreamerV3,private_eye,2.0,327.4,958.4773341086371,5,428.6440947919381,12500.0
DreamerV3,private_eye,3.0,421.8,775.8712522061892,5,346.9801723441845,17500.0
DreamerV3,private_eye,4.0,927.0,1849.228217392326,5,827.0,22500.0
DreamerV3,private_eye,5.0,1005.9,2025.6539808170594,5,905.8999999999999,27500.0
DreamerV3,private_eye,6.0,0.0,223.60679774997897,5,100.0,32500.0
DreamerV3,private_eye,7.0,53.6,103.75355415599024,5,46.4,37500.0
DreamerV3,private_eye,8.0,39.8,134.61129224548733,5,60.199999999999996,42500.0
DreamerV3,private_eye,9.0,29.4,157.86639921148515,5,70.6,47500.0
DreamerV3,private_eye,10.0,-90.0,265.5183609470351,5,118.74342087037917,52500.0
DreamerV3,private_eye,11.0,-30.0,290.68883707497264,5,129.99999999999997,57500.0
DreamerV3,private_eye,12.0,399.4,669.478752463437,5,299.4,62500.0
DreamerV3,private_eye,13.0,680.0,1970.2791680368546,5,881.1356308764275,67500.0
DreamerV3,private_eye,14.0,966.2,1936.882082110318,5,866.2,72500.0
DreamerV3,private_eye,15.0,349.9,558.7933875771974,5,249.89999999999998,77500.0
DreamerV3,private_eye,16.0,533.2,968.6646478529088,5,433.19999999999993,82500.0
DreamerV3,private_eye,17.0,845.3,1666.5414636305932,5,745.3,87500.0
DreamerV3,private_eye,18.0,937.0,1871.588897167324,5,836.9999999999999,92500.0
DreamerV3,private_eye,19.0,856.8,1692.2562453718408,5,756.8,97500.0
DreamerV3,qbert,0.0,163.26190476190476,40.215335913434636,5,17.98484496808569,2500.0
DreamerV3,qbert,1.0,154.41666666666669,44.12670165116707,5,19.734060902972352,7500.0
DreamerV3,qbert,2.0,273.3138736263736,94.65534810722335,5,42.33115856033149,12500.0
DreamerV3,qbert,3.0,306.48370012340604,48.64217319600737,5,21.753441167918137,17500.0
DreamerV3,qbert,4.0,349.7973901098901,44.36855780189693,5,19.842222261734033,22500.0
DreamerV3,qbert,5.0,471.0592948717949,102.74328680023632,5,45.94819470341705,27500.0
DreamerV3,qbert,6.0,546.0833333333334,146.57951956380384,5,65.55235397078513,32500.0
DreamerV3,qbert,7.0,522.0207917082918,135.84357286156668,5,60.751092644981746,37500.0
DreamerV3,qbert,8.0,555.1930361305361,163.9705616196101,5,73.32986441805323,42500.0
DreamerV3,qbert,9.0,580.7490842490843,121.54952353829245,5,54.358599452866535,47500.0
DreamerV3,qbert,10.0,627.1331168831168,164.2834923942455,5,73.46981131492052,52500.0
DreamerV3,qbert,11.0,712.4811577311577,73.85224900051035,5,33.02772981127641,57500.0
DreamerV3,qbert,12.0,729.0378787878788,26.788172304027523,5,11.98003485295654,62500.0
DreamerV3,qbert,13.0,715.1439393939394,73.00055387100099,5,32.646840170138724,67500.0
DreamerV3,qbert,14.0,806.1616161616162,177.65159681389144,5,79.44820935744926,72500.0
DreamerV3,qbert,15.0,839.1717171717171,196.29279359613201,5,87.78480599485731,77500.0
DreamerV3,qbert,16.0,855.7121212121212,269.84103340740546,5,120.67657876355005,82500.0
DreamerV3,qbert,17.0,874.2032828282829,178.1047233459215,5,79.65085370305485,87500.0
DreamerV3,qbert,18.0,1010.1123737373737,170.16904239365047,5,76.10190929164919,92500.0
DreamerV3,qbert,19.0,1091.2121212121212,340.71027056923504,5,152.3702651250311,97500.0
DreamerV3,road_runner,0.0,27.22222222222222,41.12612338515944,5,18.39216150805205,2500.0
DreamerV3,road_runner,1.0,477.1882065303118,303.35590025615227,5,135.66488286968047,7500.0
DreamerV3,road_runner,2.0,1095.5219780219782,339.45656262572504,5,151.80958988790712,12500.0
DreamerV3,road_runner,3.0,1838.8333333333333,552.7097389729581,5,247.17930963393982,17500.0
DreamerV3,road_runner,4.0,3988.571428571429,1607.461300021173,5,718.8785476095053,22500.0
DreamerV3,road_runner,5.0,5251.428571428571,1664.0724708403227,5,744.1958328569996,27500.0
DreamerV3,road_runner,6.0,6408.0952380952385,1552.887187396446,5,694.4722624813816,32500.0
DreamerV3,road_runner,7.0,7780.357142857143,1649.007470497057,5,737.4585598872796,37500.0
DreamerV3,road_runner,8.0,9516.666666666668,1550.5984507781366,5,693.448708349155,42500.0
DreamerV3,road_runner,9.0,10784.0,3490.6560987871608,5,1561.0688645924624,47500.0
DreamerV3,road_runner,10.0,11189.0,4757.64174775697,5,2127.6820721150984,52500.0
DreamerV3,road_runner,11.0,12662.666666666668,4872.855311712927,5,2179.207144302206,57500.0
DreamerV3,road_runner,12.0,12905.666666666668,5408.205391398846,5,2418.622978289735,62500.0
DreamerV3,road_runner,13.0,13977.0,5088.469317977657,5,2275.6326592840064,67500.0
DreamerV3,road_runner,14.0,13452.0,5774.989826830866,5,2582.653964432711,72500.0
DreamerV3,road_runner,15.0,13054.666666666668,4474.076316837799,5,2000.8677561942409,77500.0
DreamerV3,road_runner,16.0,13060.0,5760.719356122116,5,2576.2720159175738,82500.0
DreamerV3,road_runner,17.0,12832.0,4806.810330724061,5,2149.670930889449,87500.0
DreamerV3,road_runner,18.0,13275.0,5060.00494070905,5,2262.903002782046,92500.0
DreamerV3,road_runner,19.0,13449.666666666666,5620.104091562719,5,2513.386957871788,97500.0
DreamerV3,seaquest,0.0,90.18412698412699,39.08377729659991,5,17.478796570532072,2500.0
DreamerV3,seaquest,1.0,113.25714285714284,44.170431748131314,5,19.753617596867297,7500.0
DreamerV3,seaquest,2.0,185.40115440115443,100.0650889995369,5,44.75046823550618,12500.0
DreamerV3,seaquest,3.0,228.0,46.764183825753754,5,20.913578789336313,17500.0
DreamerV3,seaquest,4.0,324.06666666666666,34.881067771627755,5,15.599287733027353,22500.0
DreamerV3,seaquest,5.0,289.4,59.534023885506016,5,26.62442487641752,27500.0
DreamerV3,seaquest,6.0,459.4,199.38856536923075,5,89.16927722035207,32500.0
DreamerV3,seaquest,7.0,429.8,131.70961324907998,5,58.90232970302995,37500.0
DreamerV3,seaquest,8.0,438.0,129.47758278730893,5,57.90413533495589,42500.0
DreamerV3,seaquest,9.0,435.3333333333333,89.55445270895244,5,40.04996878900157,47500.0
DreamerV3,seaquest,10.0,394.1714285714286,88.08845276314078,5,39.39435368223239,52500.0
DreamerV3,seaquest,11.0,382.4666666666667,84.39905212737878,5,37.74440355867344,57500.0
DreamerV3,seaquest,12.0,369.0,93.55331219268626,5,41.83831311662128,62500.0
DreamerV3,seaquest,13.0,410.4,84.42926033076448,5,37.75791307792315,67500.0
DreamerV3,seaquest,14.0,404.1333333333333,145.7352241414393,5,65.17477357928533,72500.0
DreamerV3,seaquest,15.0,397.0,68.97463301823359,5,30.846393630374358,77500.0
DreamerV3,seaquest,16.0,385.6,57.851534119675684,5,25.871992578848655,82500.0
DreamerV3,seaquest,17.0,403.0,41.018288603987365,5,18.34393632784414,87500.0
DreamerV3,seaquest,18.0,429.6,56.10971395400266,5,25.093026919843687,92500.0
DreamerV3,seaquest,19.0,387.3333333333333,101.8891009327734,5,45.56619117040371,97500.0
DreamerV3,up_n_down,0.0,452.11111111111114,149.8066655293984,5,66.99557752126186,2500.0
DreamerV3,up_n_down,1.0,1148.0833333333335,173.44887975680004,5,77.56869715147842,7500.0
DreamerV3,up_n_down,2.0,1184.861111111111,364.90887582288406,5,163.19221038659964,12500.0
DreamerV3,up_n_down,3.0,2001.5492063492063,955.6423863412152,5,427.3762676078147,17500.0
DreamerV3,up_n_down,4.0,8771.91111111111,11751.608090222071,5,5255.478906934606,22500.0
DreamerV3,up_n_down,5.0,3739.910714285714,2889.4582674797025,4,1444.7291337398512,27500.0
DreamerV3,up_n_down,6.0,4475.833333333333,3040.995245529551,3,1755.7194236108585,32500.0
DreamerV3,up_n_down,7.0,21459.52380952381,32080.086504144256,4,16040.043252072128,37500.0
DreamerV3,up_n_down,8.0,30306.428571428572,39687.88332291181,2,28063.571428571428,42500.0
DreamerV3,up_n_down,9.0,6743.809523809524,6561.277494381459,2,4639.523809523809,47500.0
DreamerV3,up_n_down,10.0,3083.214285714286,1261.1754518734351,2,891.7857142857142,52500.0
DreamerV3,up_n_down,11.0,31304.285714285714,37026.755935431895,3,21377.407506540178,57500.0
DreamerV3,up_n_down,12.0,52507.583333333336,91366.86184476902,4,45683.43092238451,62500.0
DreamerV3,up_n_down,13.0,24795.416666666664,22014.751257206306,4,11007.375628603153,67500.0
DreamerV3,up_n_down,14.0,10365.607142857143,8159.862163180751,4,4079.9310815903755,72500.0
DreamerV3,up_n_down,15.0,7505.0,6375.9419057253945,4,3187.9709528626972,77500.0
DreamerV3,up_n_down,16.0,53220.555555555555,76394.11648981391,3,44106.16371989769,82500.0
DreamerV3,up_n_down,17.0,24833.5,17325.37009705709,4,8662.685048528545,87500.0
DreamerV3,up_n_down,18.0,13822.8125,11232.129434823346,4,5616.064717411673,92500.0
DreamerV3,up_n_down,19.0,15365.555555555555,14506.022631741364,3,8375.05607130668,97500.0
Full CoRe-WM,alien,,201.6,8.384509526501835,5,3.7496666518505357,10000.0
Full CoRe-WM,alien,,278.4,46.2849867667692,5,20.699275349634828,20000.0
Full CoRe-WM,alien,,245.4,91.64223916950087,5,40.98365527865956,30000.0
Full CoRe-WM,alien,,354.0,59.06775770248944,5,26.415904300250634,40000.0
Full CoRe-WM,alien,,368.8,118.3245536649093,5,52.91634908041181,50000.0
Full CoRe-WM,alien,,444.6,338.66989827854496,5,151.4577828967531,60000.0
Full CoRe-WM,alien,,548.0,146.26858856227472,5,65.4133013996389,70000.0
Full CoRe-WM,alien,,391.4,35.68332944107094,5,15.958070058750838,80000.0
Full CoRe-WM,alien,,434.4,56.8796976081976,5,25.437374078312406,90000.0
Full CoRe-WM,alien,,518.24,80.44990988186375,5,35.97829345591588,100000.0
Full CoRe-WM,amidar,,7.359999999999999,7.0670361538625235,5,3.160474647897053,10000.0
Full CoRe-WM,amidar,,29.02,14.405276810946745,5,6.442235636795662,20000.0
Full CoRe-WM,amidar,,56.08,16.945117290830417,5,7.578086829800777,30000.0
Full CoRe-WM,amidar,,60.48,10.125067901006888,5,4.528068020690503,40000.0
Full CoRe-WM,amidar,,69.32000000000001,18.53097407045836,5,8.287303542166173,50000.0
Full CoRe-WM,amidar,,72.46000000000001,12.4568455075914,5,5.570870668037448,60000.0
Full CoRe-WM,amidar,,99.62,15.574081032279237,5,6.964940775053294,70000.0
Full CoRe-WM,amidar,,96.44000000000001,21.728966841522865,5,9.717489387696805,80000.0
Full CoRe-WM,amidar,,106.97999999999999,16.360684582253878,5,7.316720576870484,90000.0
Full CoRe-WM,amidar,,112.588,34.28553149653655,5,15.332955814193163,100000.0
Full CoRe-WM,assault,,194.45999999999998,68.95870503424496,5,30.839270419385738,10000.0
Full CoRe-WM,assault,,395.21999999999997,41.10853925889366,5,18.38429764772101,20000.0
Full CoRe-WM,assault,,505.68,74.17787405958734,5,33.17335376473111,30000.0
Full CoRe-WM,assault,,492.66,69.42080379828515,5,31.04592726912824,40000.0
Full CoRe-WM,assault,,568.6800000000001,75.06435239179781,5,33.56979892701177,50000.0
Full CoRe-WM,assault,,558.6,64.19614474405769,5,28.709388708225767,60000.0
Full CoRe-WM,assault,,591.36,75.09665771524053,5,33.58424630686237,70000.0
Full CoRe-WM,assault,,583.3799999999999,31.5139968902708,5,14.093487857872498,80000.0
Full CoRe-WM,assault,,667.38,27.154226190410963,5,12.143739127632811,90000.0
Full CoRe-WM,assault,,626.492,30.431430626902845,5,13.60934950686476,100000.0
Full CoRe-WM,asterix,,206.0,34.8926926447358,5,15.604486534327235,10000.0
Full CoRe-WM,asterix,,217.0,68.33739825307956,5,30.56141357987225,20000.0
Full CoRe-WM,asterix,,215.0,35.531676008879735,5,15.8902485820707,30000.0
Full CoRe-WM,asterix,,246.0,42.190046219457976,5,18.867962264113206,40000.0
Full CoRe-WM,asterix,,307.0,89.27485648266257,5,39.924929555354254,50000.0
Full CoRe-WM,asterix,,354.0,75.3657747256671,5,33.704599092705436,60000.0
Full CoRe-WM,asterix,,451.0,36.810324638611924,5,16.462077633154326,70000.0
Full CoRe-WM,asterix,,460.0,60.41522986797286,5,27.018512172212592,80000.0
Full CoRe-WM,asterix,,528.0,61.40032573203501,5,27.45906043549196,90000.0
Full CoRe-WM,asterix,,544.9,19.135699621388305,5,8.557745030088247,100000.0
Full CoRe-WM,bank_heist,,12.8,6.1400325732035,5,2.745906043549196,10000.0
Full CoRe-WM,bank_heist,,11.8,5.718391382198319,5,2.5573423705088842,20000.0
Full CoRe-WM,bank_heist,,8.8,8.757853618324527,5,3.9166312055132275,30000.0
Full CoRe-WM,bank_heist,,17.0,5.291502622129181,5,2.3664319132398464,40000.0
Full CoRe-WM,bank_heist,,20.2,9.833615815151617,5,4.3977266854592045,50000.0
Full CoRe-WM,bank_heist,,20.4,7.503332592921629,5,3.3555923471125038,60000.0
Full CoRe-WM,bank_heist,,22.0,7.842193570679061,5,3.507135583350036,70000.0
Full CoRe-WM,bank_heist,,20.6,3.646916505762094,5,1.6309506430300091,80000.0
Full CoRe-WM,bank_heist,,21.8,6.058052492344383,5,2.709243436828813,90000.0
Full CoRe-WM,bank_heist,,27.079999999999995,5.666303909957529,5,2.5340481447675764,100000.0
Full CoRe-WM,battle_zone,,2460.0,1013.903348450926,5,453.4313619501853,10000.0
Full CoRe-WM,battle_zone,,2740.0,850.2940667792526,5,380.26306683663086,20000.0
Full CoRe-WM,battle_zone,,2840.0,1467.310464761974,5,656.2011886609166,30000.0
Full CoRe-WM,battle_zone,,2440.0,1270.0393694685217,5,567.9788728465171,40000.0
Full CoRe-WM,battle_zone,,1640.0,1619.5678435928517,5,724.2927584892727,50000.0
Full CoRe-WM,battle_zone,,3600.0,1606.237840420901,5,718.3313998427187,60000.0
Full CoRe-WM,battle_zone,,4900.0,1488.2876066137217,5,665.5824516917494,70000.0
Full CoRe-WM,battle_zone,,3440.0,829.4576541331088,5,370.9447398198281,80000.0
Full CoRe-WM,battle_zone,,7180.0,4778.284210885744,5,2136.913662270893,90000.0
Full CoRe-WM,battle_zone,,11022.0,4528.616786613767,5,2025.2589957830082,100000.0
Full CoRe-WM,boxing,,-6.76,13.45429299517444,5,6.016942745281859,10000.0
Full CoRe-WM,boxing,,0.3200000000000003,28.306659993718792,5,12.659123192385797,20000.0
Full CoRe-WM,boxing,,18.56,25.95607828621265,5,11.607911095455545,30000.0
Full CoRe-WM,boxing,,33.660000000000004,34.68591933335485,5,15.512014698291127,40000.0
Full CoRe-WM,boxing,,49.38,10.084245137837536,5,4.509811525995294,50000.0
Full CoRe-WM,boxing,,55.54,10.94248600638813,5,4.893628510624811,60000.0
Full CoRe-WM,boxing,,69.67999999999999,4.919552825206775,5,2.200090907212698,70000.0
Full CoRe-WM,boxing,,68.86,9.550026177974594,5,4.270901544170739,80000.0
Full CoRe-WM,boxing,,67.46000000000001,10.472726483585829,5,4.6835456654120495,90000.0
Full CoRe-WM,boxing,,76.7,5.756400785212924,5,2.5743406922938528,100000.0
Full CoRe-WM,breakout,,1.5,0.5244044240850758,5,0.2345207879911715,10000.0
Full CoRe-WM,breakout,,1.7599999999999998,0.691375440697744,5,0.309192496674806,20000.0
Full CoRe-WM,breakout,,2.2600000000000002,0.9528903399657275,5,0.4261455150532502,30000.0
Full CoRe-WM,breakout,,2.8600000000000003,1.5142654985173505,5,0.6772001181334805,40000.0
Full CoRe-WM,breakout,,4.34,1.3334166640626628,5,0.5963220606350229,50000.0
Full CoRe-WM,breakout,,4.32,1.4855975228843104,5,0.6643794096749235,60000.0
Full CoRe-WM,breakout,,4.68,2.267597847943943,5,1.0141005867269777,70000.0
Full CoRe-WM,breakout,,5.32,1.9070920271449932,5,0.8528774824088158,80000.0
Full CoRe-WM,breakout,,6.24,1.0014988766843425,5,0.44788391353117374,90000.0
Full CoRe-WM,breakout,,6.609999999999999,1.4633010626661893,5,0.6544081295338557,100000.0
Full CoRe-WM,chopper_command,,788.0,196.7739820199815,5,88.0,10000.0
Full CoRe-WM,chopper_command,,558.0,220.83930809527547,5,98.76234100101111,20000.0
Full CoRe-WM,chopper_command,,692.0,80.74651695274541,5,36.11094017053558,30000.0
Full CoRe-WM,chopper_command,,746.0,138.13037319865606,5,61.773780845922,40000.0
Full CoRe-WM,chopper_command,,750.0,162.0185174601965,5,72.45688373094718,50000.0
Full CoRe-WM,chopper_command,,878.0,208.8540160016082,5,93.40235543068495,60000.0
Full CoRe-WM,chopper_command,,1032.0,185.930094390338,5,83.15046602394962,70000.0
Full CoRe-WM,chopper_command,,976.0,265.57484820667787,5,118.76868274086397,80000.0
Full CoRe-WM,chopper_command,,860.0,244.54038521274967,5,109.36178491593851,90000.0
Full CoRe-WM,chopper_command,,1141.6,168.6010083006623,5,75.40066312705744,100000.0
Full CoRe-WM,crazy_climber,,8282.0,4504.844059454223,5,2014.6275089951491,10000.0
Full CoRe-WM,crazy_climber,,19416.0,6895.087381607284,5,3083.576819214984,20000.0
Full CoRe-WM,crazy_climber,,26710.0,9442.915333730361,5,4223.00011839924,30000.0
Full CoRe-WM,crazy_climber,,38592.0,9491.357647881572,5,4244.6641798851415,40000.0
Full CoRe-WM,crazy_climber,,48620.0,6641.825803195986,5,2970.314798131673,50000.0
