role,arm,game,seed,agent_steps,mean_return,episodes
comparator,warmup_60000,boxing,0,10000,2.2,10
comparator,warmup_60000,boxing,0,20000,24.8,10
comparator,warmup_60000,boxing,0,30000,41.0,10
comparator,warmup_60000,boxing,0,40000,63.6,10
comparator,warmup_60000,boxing,0,50000,60.3,10
comparator,warmup_60000,boxing,0,60000,73.8,10
comparator,warmup_60000,boxing,0,70000,81.6,10
comparator,warmup_60000,boxing,0,80000,86.6,10
comparator,warmup_60000,boxing,0,90000,86.0,10
comparator,warmup_60000,boxing,0,100000,88.93,100
comparator,warmup_60000,up_n_down,0,10000,691.0,10
comparator,warmup_60000,up_n_down,0,20000,2235.0,10
comparator,warmup_60000,up_n_down,0,30000,1018.0,10
comparator,warmup_60000,up_n_down,0,40000,1655.0,10
comparator,warmup_60000,up_n_down,0,50000,2532.0,10
comparator,warmup_60000,up_n_down,0,60000,2384.0,10
comparator,warmup_60000,up_n_down,0,70000,4656.0,10
comparator,warmup_60000,up_n_down,0,80000,4748.0,10
comparator,warmup_60000,up_n_down,0,90000,5271.0,10
comparator,warmup_60000,up_n_down,0,100000,7719.9,100
comparator,warmup_60000,frostbite,0,10000,85.0,10
comparator,warmup_60000,frostbite,0,20000,257.0,10
comparator,warmup_60000,frostbite,0,30000,177.0,10
comparator,warmup_60000,frostbite,0,40000,234.0,10
comparator,warmup_60000,frostbite,0,50000,1702.0,10
comparator,warmup_60000,frostbite,0,60000,1026.0,10
comparator,warmup_60000,frostbite,0,70000,987.0,10
comparator,warmup_60000,frostbite,0,80000,700.0,10
comparator,warmup_60000,frostbite,0,90000,2005.0,10
comparator,warmup_60000,frostbite,0,100000,2006.9,100
comparator,warmup_60000,road_runner,0,10000,1220.0,10
comparator,warmup_60000,road_runner,0,20000,400.0,10
comparator,warmup_60000,road_runner,0,30000,5310.0,10
comparator,warmup_60000,road_runner,0,40000,7540.0,10
comparator,warmup_60000,road_runner,0,50000,9620.0,10
comparator,warmup_60000,road_runner,0,60000,11760.0,10
comparator,warmup_60000,road_runner,0,70000,12950.0,10
comparator,warmup_60000,road_runner,0,80000,7980.0,10
comparator,warmup_60000,road_runner,0,90000,15180.0,10
comparator,warmup_60000,road_runner,0,100000,15906.0,100
ablation,early_40000,boxing,0,10000,0.6,10
ablation,early_40000,boxing,0,20000,-10.2,10
ablation,early_40000,boxing,0,30000,48.3,10
ablation,early_40000,boxing,0,40000,55.3,10
ablation,early_40000,boxing,0,50000,65.1,10
ablation,early_40000,boxing,0,60000,65.5,10
ablation,early_40000,boxing,0,70000,85.9,10
ablation,early_40000,boxing,0,80000,70.8,10
ablation,early_40000,boxing,0,90000,82.1,10
ablation,early_40000,boxing,0,100000,84.25,100
ablation,early_40000,up_n_down,0,10000,1478.0,10
ablation,early_40000,up_n_down,0,20000,1014.0,10
ablation,early_40000,up_n_down,0,30000,81784.0,10
ablation,early_40000,up_n_down,0,40000,60721.0,10
ablation,early_40000,up_n_down,0,50000,14185.0,10
ablation,early_40000,up_n_down,0,60000,32980.0,10
ablation,early_40000,up_n_down,0,70000,65792.0,10
ablation,early_40000,up_n_down,0,80000,43857.0,10
ablation,early_40000,up_n_down,0,90000,14500.0,10
ablation,early_40000,up_n_down,0,100000,19787.4,100
ablation,early_40000,frostbite,0,10000,164.0,10
ablation,early_40000,frostbite,0,20000,385.0,10
ablation,early_40000,frostbite,0,30000,767.0,10
ablation,early_40000,frostbite,0,40000,997.0,10
ablation,early_40000,frostbite,0,50000,1614.0,10
ablation,early_40000,frostbite,0,60000,1618.0,10
ablation,early_40000,frostbite,0,70000,1445.0,10
ablation,early_40000,frostbite,0,80000,3409.0,10
ablation,early_40000,frostbite,0,90000,2227.0,10
ablation,early_40000,frostbite,0,100000,2865.6,100
ablation,early_40000,road_runner,0,10000,380.0,10
ablation,early_40000,road_runner,0,20000,970.0,10
ablation,early_40000,road_runner,0,30000,5240.0,10
ablation,early_40000,road_runner,0,40000,5610.0,10
ablation,early_40000,road_runner,0,50000,10900.0,10
ablation,early_40000,road_runner,0,60000,15190.0,10
ablation,early_40000,road_runner,0,70000,15580.0,10
ablation,early_40000,road_runner,0,80000,16350.0,10
ablation,early_40000,road_runner,0,90000,16070.0,10
ablation,early_40000,road_runner,0,100000,16591.0,100
