role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,slim,boxing,0,100000,71.78,12.268527526837428,100,5.973333333333334,0.1,12.1
comparator,slim,up_n_down,0,100000,26559.8,22224.271333909517,100,2.3321564902596816,533.4,11693.2
comparator,slim,frostbite,0,100000,1783.3,474.43545398715725,100,0.40241246047546547,65.2,4334.7
comparator,slim,road_runner,0,100000,8412.0,2087.155524108872,100,1.0723814386927937,11.5,7845.0
ablation,slim_variance,boxing,0,100000,63.08,13.171502755892543,100,5.248333333333333,0.1,12.1
ablation,slim_variance,up_n_down,0,100000,205885.7,52656.80355007424,100,18.401073495940786,533.4,11693.2
ablation,slim_variance,frostbite,0,100000,329.2,58.56326976575476,100,0.06183393840028106,65.2,4334.7
ablation,slim_variance,road_runner,0,100000,14480.0,1850.580034650343,100,1.8470032552498883,11.5,7845.0
