method,game,seed,agent_steps,return
CoRe-WM old,bank_heist,2,5247,10.0
CoRe-WM old,bank_heist,2,5726,10.0
CoRe-WM old,bank_heist,2,6119,10.0
CoRe-WM old,bank_heist,2,6563,10.0
CoRe-WM old,bank_heist,2,7189,0.0
CoRe-WM old,bank_heist,2,7571,0.0
CoRe-WM old,bank_heist,2,8089,0.0
CoRe-WM old,bank_heist,2,8712,30.0
CoRe-WM old,bank_heist,2,9311,0.0
CoRe-WM old,bank_heist,2,9915,0.0
CoRe-WM old,bank_heist,2,10395,20.0
CoRe-WM old,bank_heist,2,10944,10.0
CoRe-WM old,bank_heist,2,11604,20.0
CoRe-WM old,bank_heist,2,12184,0.0
CoRe-WM old,bank_heist,2,12768,10.0
CoRe-WM old,bank_heist,2,13195,10.0
CoRe-WM old,bank_heist,2,14008,0.0
CoRe-WM old,bank_heist,2,14613,10.0
CoRe-WM old,bank_heist,2,15452,10.0
CoRe-WM old,bank_heist,2,16262,10.0
CoRe-WM old,bank_heist,2,16930,0.0
CoRe-WM old,bank_heist,2,17842,30.0
CoRe-WM old,bank_heist,2,19331,50.0
CoRe-WM old,bank_heist,2,19831,10.0
CoRe-WM old,bank_heist,2,20456,10.0
CoRe-WM old,bank_heist,2,21201,0.0
CoRe-WM old,bank_heist,2,23101,0.0
CoRe-WM old,bank_heist,2,23803,0.0
CoRe-WM old,bank_heist,2,24674,0.0
CoRe-WM old,bank_heist,2,25429,0.0
CoRe-WM old,bank_heist,2,26218,10.0
CoRe-WM old,bank_heist,2,26926,20.0
CoRe-WM old,bank_heist,2,27748,10.0
CoRe-WM old,bank_heist,2,28434,10.0
CoRe-WM old,bank_heist,2,29051,20.0
CoRe-WM old,bank_heist,2,29739,0.0
CoRe-WM old,bank_heist,2,30569,20.0
CoRe-WM old,bank_heist,2,31355,0.0
CoRe-WM old,bank_heist,2,32103,30.0
CoRe-WM old,bank_heist,2,32786,60.0
CoRe-WM old,bank_heist,2,33531,20.0
CoRe-WM old,bank_heist,2,34373,0.0
CoRe-WM old,bank_heist,2,35172,0.0
CoRe-WM old,bank_heist,2,35985,10.0
CoRe-WM old,bank_heist,2,37265,0.0
CoRe-WM old,bank_heist,2,37960,40.0
CoRe-WM old,bank_heist,2,38406,10.0
CoRe-WM old,bank_heist,2,38922,0.0
CoRe-WM old,bank_heist,2,39451,20.0
CoRe-WM old,bank_heist,2,40192,20.0
CoRe-WM old,bank_heist,2,41347,10.0
CoRe-WM old,bank_heist,2,42160,20.0
CoRe-WM old,bank_heist,2,42616,10.0
CoRe-WM old,bank_heist,2,43290,20.0
CoRe-WM old,bank_heist,2,43722,10.0
CoRe-WM old,bank_heist,2,44229,10.0
CoRe-WM old,bank_heist,2,44885,20.0
CoRe-WM old,bank_heist,2,45528,70.0
CoRe-WM old,bank_heist,2,46237,0.0
CoRe-WM old,bank_heist,2,47049,20.0
CoRe-WM old,bank_heist,2,47734,20.0
CoRe-WM old,bank_heist,2,48531,10.0
CoRe-WM old,bank_heist,2,49500,10.0
CoRe-WM old,bank_heist,2,50177,0.0
CoRe-WM old,bank_heist,2,50700,10.0
CoRe-WM old,bank_heist,2,51272,10.0
CoRe-WM old,bank_heist,2,52003,40.0
CoRe-WM old,bank_heist,2,53008,10.0
CoRe-WM old,bank_heist,2,53428,10.0
CoRe-WM old,bank_heist,2,53880,20.0
CoRe-WM old,bank_heist,2,54440,10.0
CoRe-WM old,bank_heist,2,55129,10.0
CoRe-WM old,bank_heist,2,55778,10.0
CoRe-WM old,bank_heist,2,56430,30.0
CoRe-WM old,bank_heist,2,57053,20.0
CoRe-WM old,bank_heist,2,57672,10.0
CoRe-WM old,bank_heist,2,58374,40.0
CoRe-WM old,bank_heist,2,59170,20.0
CoRe-WM old,bank_heist,2,59651,20.0
CoRe-WM old,bank_heist,2,60334,0.0
CoRe-WM old,bank_heist,2,61124,30.0
CoRe-WM old,bank_heist,2,61781,20.0
CoRe-WM old,bank_heist,2,62508,10.0
CoRe-WM old,bank_heist,2,62873,10.0
CoRe-WM old,bank_heist,2,63758,10.0
CoRe-WM old,bank_heist,2,64502,10.0
CoRe-WM old,bank_heist,2,65213,10.0
CoRe-WM old,bank_heist,2,65762,20.0
CoRe-WM old,bank_heist,2,66432,40.0
CoRe-WM old,bank_heist,2,66873,20.0
CoRe-WM old,bank_heist,2,67439,10.0
CoRe-WM old,bank_heist,2,68250,20.0
CoRe-WM old,bank_heist,2,68818,10.0
CoRe-WM old,bank_heist,2,69697,10.0
CoRe-WM old,bank_heist,2,70224,20.0
CoRe-WM old,bank_heist,2,70790,10.0
CoRe-WM old,bank_heist,2,71356,30.0
CoRe-WM old,bank_heist,2,72143,10.0
CoRe-WM old,bank_heist,2,72704,20.0
CoRe-WM old,bank_heist,2,73561,60.0
CoRe-WM old,bank_heist,2,74192,20.0
CoRe-WM old,bank_heist,2,74981,10.0
CoRe-WM old,bank_heist,2,75681,30.0
CoRe-WM old,bank_heist,2,76250,20.0
CoRe-WM old,bank_heist,2,76758,20.0
CoRe-WM old,bank_heist,2,77463,30.0
CoRe-WM old,bank_heist,2,78006,20.0
CoRe-WM old,bank_heist,2,78709,20.0
CoRe-WM old,bank_heist,2,79315,20.0
CoRe-WM old,bank_heist,2,79971,10.0
CoRe-WM old,bank_heist,2,80768,50.0
CoRe-WM old,bank_heist,2,81369,40.0
CoRe-WM old,bank_heist,2,81894,20.0
CoRe-WM old,bank_heist,2,82484,30.0
CoRe-WM old,bank_heist,2,83270,30.0
CoRe-WM old,bank_heist,2,83694,0.0
CoRe-WM old,bank_heist,2,84176,10.0
CoRe-WM old,bank_heist,2,84889,30.0
CoRe-WM old,bank_heist,2,85511,40.0
CoRe-WM old,bank_heist,2,86292,60.0
CoRe-WM old,bank_heist,2,86819,30.0
CoRe-WM old,bank_heist,2,87427,20.0
CoRe-WM old,bank_heist,2,88243,30.0
CoRe-WM old,bank_heist,2,88970,10.0
CoRe-WM old,bank_heist,2,89640,10.0
CoRe-WM old,bank_heist,2,90326,20.0
CoRe-WM old,bank_heist,2,90780,20.0
CoRe-WM old,bank_heist,2,91610,30.0
CoRe-WM old,bank_heist,2,92350,30.0
CoRe-WM old,bank_heist,2,93096,10.0
CoRe-WM old,bank_heist,2,93669,20.0
CoRe-WM old,bank_heist,2,94517,10.0
CoRe-WM old,bank_heist,2,95363,20.0
CoRe-WM old,bank_heist,2,96108,10.0
CoRe-WM old,bank_heist,2,97588,30.0
CoRe-WM old,bank_heist,2,99223,70.0
CoRe-WM old,bank_heist,2,99798,20.0
CoRe-WM old,bank_heist,3,519,30.0
CoRe-WM old,bank_heist,3,1113,20.0
CoRe-WM old,bank_heist,3,1839,60.0
CoRe-WM old,bank_heist,3,2352,10.0
CoRe-WM old,bank_heist,3,2925,20.0
CoRe-WM old,bank_heist,3,3582,20.0
CoRe-WM old,bank_heist,3,4144,40.0
CoRe-WM old,bank_heist,3,4659,10.0
CoRe-WM old,bank_heist,3,5305,10.0
CoRe-WM old,bank_heist,3,5905,30.0
CoRe-WM old,bank_heist,3,6390,10.0
CoRe-WM old,bank_heist,3,6820,10.0
CoRe-WM old,bank_heist,3,7277,10.0
CoRe-WM old,bank_heist,3,7685,10.0
CoRe-WM old,bank_heist,3,8108,0.0
CoRe-WM old,bank_heist,3,8661,10.0
CoRe-WM old,bank_heist,3,9457,30.0
CoRe-WM old,bank_heist,3,10045,10.0
CoRe-WM old,bank_heist,3,10669,30.0
CoRe-WM old,bank_heist,3,11330,0.0
CoRe-WM old,bank_heist,3,11982,20.0
CoRe-WM old,bank_heist,3,12355,0.0
CoRe-WM old,bank_heist,3,12826,10.0
CoRe-WM old,bank_heist,3,13228,10.0
CoRe-WM old,bank_heist,3,13667,0.0
CoRe-WM old,bank_heist,3,14265,0.0
CoRe-WM old,bank_heist,3,14775,0.0
CoRe-WM old,bank_heist,3,15240,10.0
CoRe-WM old,bank_heist,3,15755,20.0
CoRe-WM old,bank_heist,3,16649,0.0
CoRe-WM old,bank_heist,3,17561,0.0
CoRe-WM old,bank_heist,3,18313,0.0
CoRe-WM old,bank_heist,3,19010,10.0
CoRe-WM old,bank_heist,3,20125,0.0
CoRe-WM old,bank_heist,3,21012,0.0
CoRe-WM old,bank_heist,3,21751,20.0
CoRe-WM old,bank_heist,3,22095,0.0
CoRe-WM old,bank_heist,3,23070,20.0
CoRe-WM old,bank_heist,3,23523,0.0
CoRe-WM old,bank_heist,3,24436,20.0
CoRe-WM old,bank_heist,3,25178,20.0
CoRe-WM old,bank_heist,3,25805,10.0
CoRe-WM old,bank_heist,3,26311,0.0
CoRe-WM old,bank_heist,3,26766,20.0
CoRe-WM old,bank_heist,3,27287,10.0
CoRe-WM old,bank_heist,3,27944,20.0
CoRe-WM old,bank_heist,3,28525,20.0
CoRe-WM old,bank_heist,3,29384,20.0
CoRe-WM old,bank_heist,3,30151,0.0
CoRe-WM old,bank_heist,3,31061,50.0
CoRe-WM old,bank_heist,3,31669,20.0
CoRe-WM old,bank_heist,3,32304,20.0
CoRe-WM old,bank_heist,3,33310,0.0
CoRe-WM old,bank_heist,3,33886,20.0
CoRe-WM old,bank_heist,3,34700,0.0
CoRe-WM old,bank_heist,3,36003,10.0
CoRe-WM old,bank_heist,3,37145,20.0
CoRe-WM old,bank_heist,3,37960,60.0
CoRe-WM old,bank_heist,3,38747,0.0
CoRe-WM old,bank_heist,3,39668,0.0
CoRe-WM old,bank_heist,3,40434,0.0
CoRe-WM old,bank_heist,3,41220,20.0
CoRe-WM old,bank_heist,3,41666,10.0
CoRe-WM old,bank_heist,3,42403,10.0
CoRe-WM old,bank_heist,3,43192,40.0
CoRe-WM old,bank_heist,3,43976,0.0
CoRe-WM old,bank_heist,3,44733,0.0
CoRe-WM old,bank_heist,3,46539,0.0
CoRe-WM old,bank_heist,3,47513,40.0
CoRe-WM old,bank_heist,3,48060,20.0
CoRe-WM old,bank_heist,3,48531,10.0
CoRe-WM old,bank_heist,3,49036,0.0
CoRe-WM old,bank_heist,3,49583,10.0
CoRe-WM old,bank_heist,3,50335,0.0
CoRe-WM old,bank_heist,3,51553,10.0
CoRe-WM old,bank_heist,3,52272,20.0
CoRe-WM old,bank_heist,3,52896,0.0
CoRe-WM old,bank_heist,3,53553,10.0
CoRe-WM old,bank_heist,3,53914,10.0
CoRe-WM old,bank_heist,3,54703,20.0
CoRe-WM old,bank_heist,3,55939,0.0
CoRe-WM old,bank_heist,3,57020,10.0
CoRe-WM old,bank_heist,3,57856,10.0
CoRe-WM old,bank_heist,3,58619,20.0
CoRe-WM old,bank_heist,3,59339,10.0
CoRe-WM old,bank_heist,3,59914,10.0
CoRe-WM old,bank_heist,3,60691,20.0
CoRe-WM old,bank_heist,3,61713,0.0
CoRe-WM old,bank_heist,3,62422,20.0
CoRe-WM old,bank_heist,3,63341,10.0
CoRe-WM old,bank_heist,3,64178,40.0
CoRe-WM old,bank_heist,3,65156,0.0
CoRe-WM old,bank_heist,3,65728,20.0
CoRe-WM old,bank_heist,3,66414,30.0
CoRe-WM old,bank_heist,3,67087,40.0
CoRe-WM old,bank_heist,3,67995,30.0
CoRe-WM old,bank_heist,3,68684,10.0
CoRe-WM old,bank_heist,3,69417,60.0
CoRe-WM old,bank_heist,3,70367,10.0
CoRe-WM old,bank_heist,3,71181,20.0
CoRe-WM old,bank_heist,3,72010,20.0
CoRe-WM old,bank_heist,3,72582,10.0
CoRe-WM old,bank_heist,3,73438,10.0
CoRe-WM old,bank_heist,3,73886,10.0
CoRe-WM old,bank_heist,3,74668,10.0
CoRe-WM old,bank_heist,3,75407,50.0
CoRe-WM old,bank_heist,3,75950,20.0
CoRe-WM old,bank_heist,3,76652,20.0
CoRe-WM old,bank_heist,3,77402,10.0
CoRe-WM old,bank_heist,3,78095,10.0
CoRe-WM old,bank_heist,3,78727,10.0
CoRe-WM old,bank_heist,3,79573,0.0
CoRe-WM old,bank_heist,3,80292,30.0
CoRe-WM old,bank_heist,3,81137,80.0
CoRe-WM old,bank_heist,3,81808,50.0
CoRe-WM old,bank_heist,3,82646,10.0
CoRe-WM old,bank_heist,3,83524,10.0
CoRe-WM old,bank_heist,3,84232,20.0
CoRe-WM old,bank_heist,3,84804,30.0
CoRe-WM old,bank_heist,3,85549,10.0
CoRe-WM old,bank_heist,3,86159,10.0
CoRe-WM old,bank_heist,3,86732,20.0
CoRe-WM old,bank_heist,3,87576,50.0
CoRe-WM old,bank_heist,3,88909,0.0
CoRe-WM old,bank_heist,3,90030,0.0
CoRe-WM old,bank_heist,3,90786,20.0
CoRe-WM old,bank_heist,3,91500,10.0
CoRe-WM old,bank_heist,3,91951,10.0
CoRe-WM old,bank_heist,3,92569,10.0
CoRe-WM old,bank_heist,3,93287,10.0
CoRe-WM old,bank_heist,3,94191,20.0
CoRe-WM old,bank_heist,3,94799,30.0
CoRe-WM old,bank_heist,3,95621,20.0
CoRe-WM old,bank_heist,3,96081,10.0
CoRe-WM old,bank_heist,3,96910,0.0
CoRe-WM old,bank_heist,3,97421,10.0
CoRe-WM old,bank_heist,3,98031,40.0
CoRe-WM old,bank_heist,3,98782,10.0
CoRe-WM old,bank_heist,3,99188,10.0
CoRe-WM old,bank_heist,3,99845,20.0
CoRe-WM old,bank_heist,4,484,10.0
CoRe-WM old,bank_heist,4,1081,20.0
CoRe-WM old,bank_heist,4,1743,30.0
CoRe-WM old,bank_heist,4,2240,0.0
CoRe-WM old,bank_heist,4,2687,10.0
CoRe-WM old,bank_heist,4,3043,10.0
CoRe-WM old,bank_heist,4,3602,10.0
CoRe-WM old,bank_heist,4,4009,10.0
CoRe-WM old,bank_heist,4,4680,30.0
CoRe-WM old,bank_heist,4,5140,10.0
CoRe-WM old,bank_heist,4,5751,0.0
CoRe-WM old,bank_heist,4,6125,10.0
CoRe-WM old,bank_heist,4,6762,40.0
CoRe-WM old,bank_heist,4,7211,10.0
CoRe-WM old,bank_heist,4,7582,20.0
CoRe-WM old,bank_heist,4,8190,20.0
CoRe-WM old,bank_heist,4,8705,10.0
CoRe-WM old,bank_heist,4,9064,0.0
CoRe-WM old,bank_heist,4,9688,20.0
CoRe-WM old,bank_heist,4,10214,20.0
CoRe-WM old,bank_heist,4,10810,30.0
CoRe-WM old,bank_heist,4,11323,10.0
CoRe-WM old,bank_heist,4,12034,20.0
CoRe-WM old,bank_heist,4,12900,0.0
CoRe-WM old,bank_heist,4,13842,0.0
CoRe-WM old,bank_heist,4,14804,0.0
CoRe-WM old,bank_heist,4,15746,0.0
CoRe-WM old,bank_heist,4,16850,0.0
CoRe-WM old,bank_heist,4,17806,20.0
CoRe-WM old,bank_heist,4,18780,10.0
CoRe-WM old,bank_heist,4,19477,10.0
CoRe-WM old,bank_heist,4,20333,20.0
CoRe-WM old,bank_heist,4,20960,10.0
CoRe-WM old,bank_heist,4,21970,40.0
CoRe-WM old,bank_heist,4,23235,10.0
CoRe-WM old,bank_heist,4,23890,60.0
CoRe-WM old,bank_heist,4,24368,10.0
CoRe-WM old,bank_heist,4,25176,20.0
CoRe-WM old,bank_heist,4,25915,30.0
CoRe-WM old,bank_heist,4,26581,0.0
CoRe-WM old,bank_heist,4,27215,0.0
CoRe-WM old,bank_heist,4,27864,30.0
CoRe-WM old,bank_heist,4,28955,0.0
CoRe-WM old,bank_heist,4,29609,50.0
CoRe-WM old,bank_heist,4,30399,30.0
CoRe-WM old,bank_heist,4,30997,10.0
CoRe-WM old,bank_heist,4,31562,20.0
CoRe-WM old,bank_heist,4,32061,10.0
CoRe-WM old,bank_heist,4,32816,10.0
CoRe-WM old,bank_heist,4,33303,10.0
CoRe-WM old,bank_heist,4,33984,20.0
CoRe-WM old,bank_heist,4,34647,10.0
CoRe-WM old,bank_heist,4,35444,10.0
CoRe-WM old,bank_heist,4,36607,20.0
CoRe-WM old,bank_heist,4,37066,10.0
CoRe-WM old,bank_heist,4,37534,10.0
CoRe-WM old,bank_heist,4,38129,10.0
CoRe-WM old,bank_heist,4,38921,20.0
CoRe-WM old,bank_heist,4,39607,40.0
CoRe-WM old,bank_heist,4,40103,10.0
CoRe-WM old,bank_heist,4,40714,10.0
CoRe-WM old,bank_heist,4,41622,20.0
CoRe-WM old,bank_heist,4,42332,10.0
CoRe-WM old,bank_heist,4,43135,60.0
CoRe-WM old,bank_heist,4,44327,60.0
CoRe-WM old,bank_heist,4,45313,0.0
CoRe-WM old,bank_heist,4,45843,40.0
CoRe-WM old,bank_heist,4,46645,20.0
CoRe-WM old,bank_heist,4,47341,10.0
CoRe-WM old,bank_heist,4,47850,60.0
CoRe-WM old,bank_heist,4,48281,10.0
CoRe-WM old,bank_heist,4,48955,20.0
CoRe-WM old,bank_heist,4,49321,20.0
CoRe-WM old,bank_heist,4,50010,10.0
CoRe-WM old,bank_heist,4,50739,40.0
CoRe-WM old,bank_heist,4,51319,10.0
CoRe-WM old,bank_heist,4,51869,10.0
CoRe-WM old,bank_heist,4,52523,20.0
CoRe-WM old,bank_heist,4,53374,0.0
CoRe-WM old,bank_heist,4,54000,20.0
CoRe-WM old,bank_heist,4,54659,10.0
CoRe-WM old,bank_heist,4,55506,50.0
CoRe-WM old,bank_heist,4,56358,20.0
CoRe-WM old,bank_heist,4,57076,20.0
CoRe-WM old,bank_heist,4,57931,30.0
CoRe-WM old,bank_heist,4,58377,10.0
CoRe-WM old,bank_heist,4,59174,10.0
CoRe-WM old,bank_heist,4,59775,10.0
CoRe-WM old,bank_heist,4,60459,10.0
CoRe-WM old,bank_heist,4,60966,20.0
CoRe-WM old,bank_heist,4,61649,20.0
CoRe-WM old,bank_heist,4,62360,40.0
CoRe-WM old,bank_heist,4,62801,10.0
CoRe-WM old,bank_heist,4,63763,20.0
CoRe-WM old,bank_heist,4,64533,20.0
CoRe-WM old,bank_heist,4,65023,20.0
CoRe-WM old,bank_heist,4,65865,10.0
CoRe-WM old,bank_heist,4,66569,50.0
CoRe-WM old,bank_heist,4,67409,70.0
CoRe-WM old,bank_heist,4,67918,10.0
CoRe-WM old,bank_heist,4,68386,10.0
CoRe-WM old,bank_heist,4,68933,20.0
CoRe-WM old,bank_heist,4,69298,10.0
CoRe-WM old,bank_heist,4,69914,10.0
CoRe-WM old,bank_heist,4,70464,30.0
CoRe-WM old,bank_heist,4,71162,20.0
CoRe-WM old,bank_heist,4,71760,10.0
CoRe-WM old,bank_heist,4,72606,10.0
CoRe-WM old,bank_heist,4,73340,10.0
CoRe-WM old,bank_heist,4,73889,10.0
CoRe-WM old,bank_heist,4,74341,10.0
CoRe-WM old,bank_heist,4,75732,20.0
CoRe-WM old,bank_heist,4,76232,10.0
CoRe-WM old,bank_heist,4,76769,40.0
CoRe-WM old,bank_heist,4,77151,10.0
CoRe-WM old,bank_heist,4,77626,20.0
CoRe-WM old,bank_heist,4,78430,20.0
CoRe-WM old,bank_heist,4,78922,10.0
CoRe-WM old,bank_heist,4,79454,10.0
CoRe-WM old,bank_heist,4,80089,40.0
CoRe-WM old,bank_heist,4,80471,10.0
CoRe-WM old,bank_heist,4,81224,10.0
CoRe-WM old,bank_heist,4,81754,10.0
CoRe-WM old,bank_heist,4,82204,10.0
CoRe-WM old,bank_heist,4,82745,40.0
CoRe-WM old,bank_heist,4,83206,40.0
CoRe-WM old,bank_heist,4,83906,40.0
CoRe-WM old,bank_heist,4,84335,10.0
CoRe-WM old,bank_heist,4,84965,50.0
CoRe-WM old,bank_heist,4,85674,10.0
CoRe-WM old,bank_heist,4,86318,10.0
CoRe-WM old,bank_heist,4,87272,20.0
CoRe-WM old,bank_heist,4,87820,40.0
CoRe-WM old,bank_heist,4,88328,10.0
CoRe-WM old,bank_heist,4,89088,20.0
CoRe-WM old,bank_heist,4,90281,10.0
CoRe-WM old,bank_heist,4,90796,10.0
CoRe-WM old,bank_heist,4,91543,20.0
CoRe-WM old,bank_heist,4,91968,20.0
CoRe-WM old,bank_heist,4,92682,10.0
CoRe-WM old,bank_heist,4,93515,20.0
CoRe-WM old,bank_heist,4,93981,40.0
CoRe-WM old,bank_heist,4,94409,20.0
CoRe-WM old,bank_heist,4,95053,20.0
CoRe-WM old,bank_heist,4,95807,30.0
CoRe-WM old,bank_heist,4,96437,30.0
CoRe-WM old,bank_heist,4,97123,80.0
CoRe-WM old,bank_heist,4,97761,30.0
CoRe-WM old,bank_heist,4,98368,20.0
CoRe-WM old,bank_heist,4,99097,70.0
CoRe-WM old,bank_heist,4,99786,30.0
CoRe-WM old,battle_zone,0,919,2000.0
CoRe-WM old,battle_zone,0,2162,0.0
CoRe-WM old,battle_zone,0,3221,1000.0
CoRe-WM old,battle_zone,0,4369,3000.0
CoRe-WM old,battle_zone,0,5014,1000.0
CoRe-WM old,battle_zone,0,5879,2000.0
CoRe-WM old,battle_zone,0,7050,2000.0
CoRe-WM old,battle_zone,0,7823,1000.0
CoRe-WM old,battle_zone,0,9161,1000.0
CoRe-WM old,battle_zone,0,10239,0.0
CoRe-WM old,battle_zone,0,11548,4000.0
CoRe-WM old,battle_zone,0,12877,4000.0
CoRe-WM old,battle_zone,0,13905,4000.0
CoRe-WM old,battle_zone,0,14577,1000.0
CoRe-WM old,battle_zone,0,15663,7000.0
CoRe-WM old,battle_zone,0,17054,0.0
CoRe-WM old,battle_zone,0,18075,2000.0
CoRe-WM old,battle_zone,0,19646,2000.0
CoRe-WM old,battle_zone,0,21097,2000.0
CoRe-WM old,battle_zone,0,23842,2000.0
CoRe-WM old,battle_zone,0,25358,3000.0
CoRe-WM old,battle_zone,0,29190,4000.0
CoRe-WM old,battle_zone,0,29986,1000.0
CoRe-WM old,battle_zone,0,31150,2000.0
CoRe-WM old,battle_zone,0,32037,1000.0
CoRe-WM old,battle_zone,0,33244,2000.0
CoRe-WM old,battle_zone,0,34312,2000.0
CoRe-WM old,battle_zone,0,36669,10000.0
CoRe-WM old,battle_zone,0,37498,6000.0
CoRe-WM old,battle_zone,0,38156,1000.0
CoRe-WM old,battle_zone,0,39316,12000.0
CoRe-WM old,battle_zone,0,40717,3000.0
CoRe-WM old,battle_zone,0,41506,1000.0
CoRe-WM old,battle_zone,0,42317,1000.0
CoRe-WM old,battle_zone,0,43735,2000.0
CoRe-WM old,battle_zone,0,44888,3000.0
CoRe-WM old,battle_zone,0,46136,1000.0
CoRe-WM old,battle_zone,0,47382,1000.0
CoRe-WM old,battle_zone,0,48511,0.0
CoRe-WM old,battle_zone,0,49897,0.0
CoRe-WM old,battle_zone,0,50626,1000.0
CoRe-WM old,battle_zone,0,52072,7000.0
CoRe-WM old,battle_zone,0,53433,1000.0
CoRe-WM old,battle_zone,0,54869,4000.0
CoRe-WM old,battle_zone,0,55944,1000.0
CoRe-WM old,battle_zone,0,57100,0.0
CoRe-WM old,battle_zone,0,58255,1000.0
CoRe-WM old,battle_zone,0,60267,0.0
CoRe-WM old,battle_zone,0,61859,3000.0
CoRe-WM old,battle_zone,0,63229,2000.0
CoRe-WM old,battle_zone,0,66114,5000.0
CoRe-WM old,battle_zone,0,67072,1000.0
CoRe-WM old,battle_zone,0,68164,3000.0
CoRe-WM old,battle_zone,0,69059,2000.0
CoRe-WM old,battle_zone,0,70005,3000.0
CoRe-WM old,battle_zone,0,70983,2000.0
CoRe-WM old,battle_zone,0,71649,1000.0
CoRe-WM old,battle_zone,0,72644,3000.0
CoRe-WM old,battle_zone,0,73332,1000.0
CoRe-WM old,battle_zone,0,74113,3000.0
CoRe-WM old,battle_zone,0,75144,8000.0
CoRe-WM old,battle_zone,0,75757,1000.0
CoRe-WM old,battle_zone,0,76374,1000.0
CoRe-WM old,battle_zone,0,77259,1000.0
CoRe-WM old,battle_zone,0,78881,3000.0
CoRe-WM old,battle_zone,0,80147,6000.0
CoRe-WM old,battle_zone,0,80781,2000.0
CoRe-WM old,battle_zone,0,81797,2000.0
CoRe-WM old,battle_zone,0,83486,3000.0
CoRe-WM old,battle_zone,0,84877,2000.0
CoRe-WM old,battle_zone,0,85695,2000.0
CoRe-WM old,battle_zone,0,86608,4000.0
CoRe-WM old,battle_zone,0,89055,4000.0
CoRe-WM old,battle_zone,0,89730,2000.0
CoRe-WM old,battle_zone,0,90818,5000.0
CoRe-WM old,battle_zone,0,92529,10000.0
CoRe-WM old,battle_zone,0,93993,3000.0
CoRe-WM old,battle_zone,0,95621,7000.0
CoRe-WM old,battle_zone,0,96681,4000.0
CoRe-WM old,battle_zone,0,97746,3000.0
CoRe-WM old,battle_zone,0,98535,2000.0
CoRe-WM old,battle_zone,1,818,1000.0
CoRe-WM old,battle_zone,1,1723,2000.0
CoRe-WM old,battle_zone,1,2818,4000.0
CoRe-WM old,battle_zone,1,3880,6000.0
CoRe-WM old,battle_zone,1,4873,1000.0
CoRe-WM old,battle_zone,1,6024,0.0
CoRe-WM old,battle_zone,1,7037,3000.0
CoRe-WM old,battle_zone,1,8338,7000.0
CoRe-WM old,battle_zone,1,9123,1000.0
CoRe-WM old,battle_zone,1,9785,1000.0
CoRe-WM old,battle_zone,1,11049,2000.0
CoRe-WM old,battle_zone,1,12235,1000.0
CoRe-WM old,battle_zone,1,13895,2000.0
CoRe-WM old,battle_zone,1,14972,6000.0
CoRe-WM old,battle_zone,1,16061,0.0
CoRe-WM old,battle_zone,1,17876,3000.0
CoRe-WM old,battle_zone,1,18952,3000.0
CoRe-WM old,battle_zone,1,19815,2000.0
CoRe-WM old,battle_zone,1,21065,3000.0
CoRe-WM old,battle_zone,1,22730,3000.0
CoRe-WM old,battle_zone,1,23955,3000.0
CoRe-WM old,battle_zone,1,25465,2000.0
CoRe-WM old,battle_zone,1,26530,8000.0
CoRe-WM old,battle_zone,1,28507,4000.0
CoRe-WM old,battle_zone,1,31225,8000.0
CoRe-WM old,battle_zone,1,32128,2000.0
CoRe-WM old,battle_zone,1,36098,0.0
CoRe-WM old,battle_zone,1,37255,3000.0
CoRe-WM old,battle_zone,1,37991,1000.0
CoRe-WM old,battle_zone,1,39150,7000.0
CoRe-WM old,battle_zone,1,41206,3000.0
CoRe-WM old,battle_zone,1,41995,2000.0
CoRe-WM old,battle_zone,1,44665,12000.0
CoRe-WM old,battle_zone,1,45616,2000.0
CoRe-WM old,battle_zone,1,47182,2000.0
CoRe-WM old,battle_zone,1,48109,8000.0
CoRe-WM old,battle_zone,1,49488,3000.0
CoRe-WM old,battle_zone,1,50637,0.0
CoRe-WM old,battle_zone,1,51844,2000.0
CoRe-WM old,battle_zone,1,52751,3000.0
CoRe-WM old,battle_zone,1,53675,1000.0
CoRe-WM old,battle_zone,1,55094,0.0
CoRe-WM old,battle_zone,1,56697,5000.0
CoRe-WM old,battle_zone,1,60183,10000.0
CoRe-WM old,battle_zone,1,66038,8000.0
CoRe-WM old,battle_zone,1,66844,1000.0
CoRe-WM old,battle_zone,1,69597,4000.0
CoRe-WM old,battle_zone,1,70807,4000.0
CoRe-WM old,battle_zone,1,72152,6000.0
CoRe-WM old,battle_zone,1,74795,2000.0
CoRe-WM old,battle_zone,1,75879,2000.0
CoRe-WM old,battle_zone,1,77430,7000.0
CoRe-WM old,battle_zone,1,78225,2000.0
CoRe-WM old,battle_zone,1,80012,2000.0
CoRe-WM old,battle_zone,1,83368,3000.0
CoRe-WM old,battle_zone,1,84381,4000.0
CoRe-WM old,battle_zone,1,86680,7000.0
CoRe-WM old,battle_zone,1,88816,9000.0
CoRe-WM old,battle_zone,1,90741,20000.0
CoRe-WM old,battle_zone,1,92072,14000.0
CoRe-WM old,battle_zone,1,93969,16000.0
CoRe-WM old,battle_zone,1,94947,13000.0
CoRe-WM old,battle_zone,1,97163,30000.0
CoRe-WM old,battle_zone,1,98822,20000.0
CoRe-WM old,battle_zone,1,99645,11000.0
CoRe-WM old,battle_zone,2,1093,0.0
CoRe-WM old,battle_zone,2,1978,8000.0
CoRe-WM old,battle_zone,2,3011,4000.0
