role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,full_validnorm,boxing,0,100000,73.03,12.145128299616328,100,6.077500000000001,0.1,12.1
ablation,full_validnorm,up_n_down,0,100000,10373.1,4697.260687858081,100,0.8817093496299216,533.4,11693.2
ablation,full_validnorm,frostbite,0,100000,263.9,18.74307953093702,100,0.04653940742475699,65.2,4334.7
ablation,full_validnorm,road_runner,0,100000,14927.0,1712.0402501640604,100,1.9040658709389162,11.5,7845.0
