role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,raw_readout_full,boxing,0,100000,59.27,12.916870966126261,100,4.930833333333333,0.1,12.1
ablation,raw_readout_full,up_n_down,0,100000,5274.8,3128.8844883463084,100,0.4248642448789405,533.4,11693.2
ablation,raw_readout_full,frostbite,0,100000,265.1,7.719187689508436,100,0.04682047078112192,65.2,4334.7
ablation,raw_readout_full,road_runner,0,100000,8492.0,2283.9218440872687,100,1.082593987361971,11.5,7845.0
