role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,no_actions,boxing,0,100000,76.64,8.734605505306655,100,6.378333333333334,0.1,12.1
ablation,no_actions,up_n_down,0,100000,231326.0,40121.21059232808,100,20.680711123855264,533.4,11693.2
ablation,no_actions,frostbite,0,100000,265.7,110.72994722350955,100,0.04696100245930437,65.2,4334.7
ablation,no_actions,road_runner,0,100000,14144.0,1619.534787923041,100,1.8041105508393438,11.5,7845.0
