method,game,seed,agent_steps,return
Reborn + Harmony,asterix,0,66704,450.0
Reborn + Harmony,asterix,0,66974,250.0
Reborn + Harmony,asterix,0,67339,350.0
Reborn + Harmony,asterix,0,67684,500.0
Reborn + Harmony,asterix,0,67902,250.0
Reborn + Harmony,asterix,0,68111,300.0
Reborn + Harmony,asterix,0,68466,350.0
Reborn + Harmony,asterix,0,68862,350.0
Reborn + Harmony,asterix,0,69131,250.0
Reborn + Harmony,asterix,0,69424,550.0
Reborn + Harmony,asterix,0,69787,400.0
Reborn + Harmony,asterix,0,70147,450.0
Reborn + Harmony,asterix,0,70499,450.0
Reborn + Harmony,asterix,0,71158,800.0
Reborn + Harmony,asterix,0,72132,1150.0
Reborn + Harmony,asterix,0,72606,650.0
Reborn + Harmony,asterix,0,73051,650.0
Reborn + Harmony,asterix,0,73322,450.0
Reborn + Harmony,asterix,0,73560,300.0
Reborn + Harmony,asterix,0,74006,700.0
Reborn + Harmony,asterix,0,74395,200.0
Reborn + Harmony,asterix,0,74750,500.0
Reborn + Harmony,asterix,0,75088,550.0
Reborn + Harmony,asterix,0,75323,250.0
Reborn + Harmony,asterix,0,75631,300.0
Reborn + Harmony,asterix,0,75936,400.0
Reborn + Harmony,asterix,0,76340,500.0
Reborn + Harmony,asterix,0,76775,350.0
Reborn + Harmony,asterix,0,77099,500.0
Reborn + Harmony,asterix,0,77949,700.0
Reborn + Harmony,asterix,0,78290,500.0
Reborn + Harmony,asterix,0,78640,600.0
Reborn + Harmony,asterix,0,79114,800.0
Reborn + Harmony,asterix,0,79451,300.0
Reborn + Harmony,asterix,0,79809,600.0
Reborn + Harmony,asterix,0,80299,650.0
Reborn + Harmony,asterix,0,80666,650.0
Reborn + Harmony,asterix,0,80995,350.0
Reborn + Harmony,asterix,0,81322,400.0
Reborn + Harmony,asterix,0,81685,650.0
Reborn + Harmony,asterix,0,82020,300.0
Reborn + Harmony,asterix,0,82254,350.0
Reborn + Harmony,asterix,0,82692,300.0
Reborn + Harmony,asterix,0,83114,550.0
Reborn + Harmony,asterix,0,83450,500.0
Reborn + Harmony,asterix,0,83876,500.0
Reborn + Harmony,asterix,0,84120,200.0
Reborn + Harmony,asterix,0,84392,350.0
Reborn + Harmony,asterix,0,85058,600.0
Reborn + Harmony,asterix,0,85365,550.0
Reborn + Harmony,asterix,0,85573,250.0
Reborn + Harmony,asterix,0,85985,600.0
Reborn + Harmony,asterix,0,86187,150.0
Reborn + Harmony,asterix,0,86468,450.0
Reborn + Harmony,asterix,0,86781,550.0
Reborn + Harmony,asterix,0,87209,550.0
Reborn + Harmony,asterix,0,87681,700.0
Reborn + Harmony,asterix,0,88362,600.0
Reborn + Harmony,asterix,0,88710,600.0
Reborn + Harmony,asterix,0,88946,250.0
Reborn + Harmony,asterix,0,89302,400.0
Reborn + Harmony,asterix,0,89629,450.0
Reborn + Harmony,asterix,0,90163,1000.0
Reborn + Harmony,asterix,0,90404,300.0
Reborn + Harmony,asterix,0,90773,550.0
Reborn + Harmony,asterix,0,91124,400.0
Reborn + Harmony,asterix,0,91540,600.0
Reborn + Harmony,asterix,0,91781,300.0
Reborn + Harmony,asterix,0,92272,700.0
Reborn + Harmony,asterix,0,92694,900.0
Reborn + Harmony,asterix,0,92895,250.0
Reborn + Harmony,asterix,0,93402,800.0
Reborn + Harmony,asterix,0,93704,450.0
Reborn + Harmony,asterix,0,94070,600.0
Reborn + Harmony,asterix,0,94370,450.0
Reborn + Harmony,asterix,0,95048,750.0
Reborn + Harmony,asterix,0,95454,500.0
Reborn + Harmony,asterix,0,95819,600.0
Reborn + Harmony,asterix,0,96095,300.0
Reborn + Harmony,asterix,0,96410,400.0
Reborn + Harmony,asterix,0,96708,400.0
Reborn + Harmony,asterix,0,97024,400.0
Reborn + Harmony,asterix,0,97395,450.0
Reborn + Harmony,asterix,0,97806,650.0
Reborn + Harmony,asterix,0,98083,350.0
Reborn + Harmony,asterix,0,98583,500.0
Reborn + Harmony,asterix,0,98821,400.0
Reborn + Harmony,asterix,0,99091,400.0
Reborn + Harmony,asterix,0,99368,550.0
Reborn + Harmony,asterix,0,99733,650.0
Reborn + Harmony,bank_heist,0,463,30.0
Reborn + Harmony,bank_heist,0,1090,20.0
Reborn + Harmony,bank_heist,0,1528,10.0
Reborn + Harmony,bank_heist,0,1935,20.0
Reborn + Harmony,bank_heist,0,2420,20.0
Reborn + Harmony,bank_heist,0,2973,20.0
Reborn + Harmony,bank_heist,0,3485,10.0
Reborn + Harmony,bank_heist,0,3997,20.0
Reborn + Harmony,bank_heist,0,4524,10.0
Reborn + Harmony,bank_heist,0,5306,10.0
Reborn + Harmony,bank_heist,0,5739,20.0
Reborn + Harmony,bank_heist,0,6354,20.0
Reborn + Harmony,bank_heist,0,6908,10.0
Reborn + Harmony,bank_heist,0,7340,10.0
Reborn + Harmony,bank_heist,0,7732,0.0
Reborn + Harmony,bank_heist,0,8060,0.0
Reborn + Harmony,bank_heist,0,8540,0.0
Reborn + Harmony,bank_heist,0,9035,10.0
Reborn + Harmony,bank_heist,0,9391,0.0
Reborn + Harmony,bank_heist,0,9843,0.0
Reborn + Harmony,bank_heist,0,10282,0.0
Reborn + Harmony,bank_heist,0,10825,0.0
Reborn + Harmony,bank_heist,0,11411,10.0
Reborn + Harmony,bank_heist,0,12809,20.0
Reborn + Harmony,bank_heist,0,13193,10.0
Reborn + Harmony,bank_heist,0,13944,0.0
Reborn + Harmony,bank_heist,0,15679,10.0
Reborn + Harmony,bank_heist,0,16309,0.0
Reborn + Harmony,bank_heist,0,17284,20.0
Reborn + Harmony,bank_heist,0,18002,20.0
Reborn + Harmony,bank_heist,0,18541,10.0
Reborn + Harmony,bank_heist,0,19358,0.0
Reborn + Harmony,bank_heist,0,20621,20.0
Reborn + Harmony,bank_heist,0,21486,0.0
Reborn + Harmony,bank_heist,0,22236,20.0
Reborn + Harmony,bank_heist,0,23437,0.0
Reborn + Harmony,bank_heist,0,24284,30.0
Reborn + Harmony,bank_heist,0,24962,0.0
Reborn + Harmony,bank_heist,0,25418,10.0
Reborn + Harmony,bank_heist,0,26007,10.0
Reborn + Harmony,bank_heist,0,26825,0.0
Reborn + Harmony,bank_heist,0,27319,20.0
Reborn + Harmony,bank_heist,0,28194,10.0
Reborn + Harmony,bank_heist,0,28670,10.0
Reborn + Harmony,bank_heist,0,29381,20.0
Reborn + Harmony,bank_heist,0,30220,10.0
Reborn + Harmony,bank_heist,0,30899,20.0
Reborn + Harmony,bank_heist,0,31675,20.0
Reborn + Harmony,bank_heist,0,32332,40.0
Reborn + Harmony,bank_heist,0,33063,10.0
Reborn + Harmony,bank_heist,0,33778,10.0
Reborn + Harmony,bank_heist,0,34497,20.0
Reborn + Harmony,bank_heist,0,34912,10.0
Reborn + Harmony,bank_heist,0,35665,0.0
Reborn + Harmony,bank_heist,0,36925,20.0
Reborn + Harmony,bank_heist,0,38223,10.0
Reborn + Harmony,bank_heist,0,39069,0.0
Reborn + Harmony,bank_heist,0,39947,10.0
Reborn + Harmony,bank_heist,0,40361,10.0
Reborn + Harmony,bank_heist,0,41041,10.0
Reborn + Harmony,bank_heist,0,41724,20.0
Reborn + Harmony,bank_heist,0,42345,30.0
Reborn + Harmony,bank_heist,0,43086,0.0
Reborn + Harmony,bank_heist,0,43596,10.0
Reborn + Harmony,bank_heist,0,44305,20.0
Reborn + Harmony,bank_heist,0,45014,30.0
Reborn + Harmony,bank_heist,0,45732,20.0
Reborn + Harmony,bank_heist,0,46389,20.0
Reborn + Harmony,bank_heist,0,47061,30.0
Reborn + Harmony,bank_heist,0,47695,10.0
Reborn + Harmony,bank_heist,0,48322,10.0
Reborn + Harmony,bank_heist,0,48778,40.0
Reborn + Harmony,bank_heist,0,49376,20.0
Reborn + Harmony,bank_heist,0,49954,20.0
Reborn + Harmony,bank_heist,0,50838,40.0
Reborn + Harmony,bank_heist,0,51660,20.0
Reborn + Harmony,bank_heist,0,52322,20.0
Reborn + Harmony,bank_heist,0,52906,40.0
Reborn + Harmony,bank_heist,0,53754,20.0
Reborn + Harmony,bank_heist,0,54204,10.0
Reborn + Harmony,bank_heist,0,54758,20.0
Reborn + Harmony,bank_heist,0,55703,30.0
Reborn + Harmony,bank_heist,0,56424,10.0
Reborn + Harmony,bank_heist,0,57327,30.0
Reborn + Harmony,bank_heist,0,57758,20.0
Reborn + Harmony,bank_heist,0,58374,30.0
Reborn + Harmony,bank_heist,0,58958,20.0
Reborn + Harmony,bank_heist,0,59737,20.0
Reborn + Harmony,bank_heist,0,60984,20.0
Reborn + Harmony,bank_heist,0,61403,10.0
Reborn + Harmony,bank_heist,0,62159,10.0
Reborn + Harmony,bank_heist,0,62804,30.0
Reborn + Harmony,bank_heist,0,63556,10.0
Reborn + Harmony,bank_heist,0,64452,20.0
Reborn + Harmony,bank_heist,0,65159,10.0
Reborn + Harmony,bank_heist,0,66005,90.0
Reborn + Harmony,bank_heist,0,66670,50.0
Reborn + Harmony,bank_heist,0,67410,20.0
Reborn + Harmony,bank_heist,0,67918,10.0
Reborn + Harmony,bank_heist,0,68789,10.0
Reborn + Harmony,bank_heist,0,69638,50.0
Reborn + Harmony,bank_heist,0,70229,20.0
Reborn + Harmony,bank_heist,0,70738,30.0
Reborn + Harmony,bank_heist,0,71302,20.0
Reborn + Harmony,bank_heist,0,72090,50.0
Reborn + Harmony,bank_heist,0,72839,20.0
Reborn + Harmony,bank_heist,0,73378,20.0
Reborn + Harmony,bank_heist,0,74099,20.0
Reborn + Harmony,bank_heist,0,74887,30.0
Reborn + Harmony,bank_heist,0,75672,30.0
Reborn + Harmony,bank_heist,0,76452,20.0
Reborn + Harmony,bank_heist,0,77780,20.0
Reborn + Harmony,bank_heist,0,78272,50.0
Reborn + Harmony,bank_heist,0,79038,20.0
Reborn + Harmony,bank_heist,0,79613,30.0
Reborn + Harmony,bank_heist,0,80541,40.0
Reborn + Harmony,bank_heist,0,81257,20.0
Reborn + Harmony,bank_heist,0,82051,30.0
Reborn + Harmony,bank_heist,0,82585,10.0
Reborn + Harmony,bank_heist,0,83333,50.0
Reborn + Harmony,bank_heist,0,84074,20.0
Reborn + Harmony,bank_heist,0,84889,20.0
Reborn + Harmony,bank_heist,0,85470,10.0
Reborn + Harmony,bank_heist,0,86306,40.0
Reborn + Harmony,bank_heist,0,86910,20.0
Reborn + Harmony,bank_heist,0,87456,20.0
Reborn + Harmony,bank_heist,0,88102,40.0
Reborn + Harmony,bank_heist,0,89103,10.0
Reborn + Harmony,bank_heist,0,89820,30.0
Reborn + Harmony,bank_heist,0,90581,30.0
Reborn + Harmony,bank_heist,0,91460,30.0
Reborn + Harmony,bank_heist,0,92208,60.0
Reborn + Harmony,bank_heist,0,93552,20.0
Reborn + Harmony,bank_heist,0,94076,40.0
Reborn + Harmony,bank_heist,0,94741,30.0
Reborn + Harmony,bank_heist,0,95671,30.0
Reborn + Harmony,bank_heist,0,96760,30.0
Reborn + Harmony,bank_heist,0,97485,30.0
Reborn + Harmony,bank_heist,0,98244,50.0
Reborn + Harmony,bank_heist,0,98909,30.0
Reborn + Harmony,bank_heist,0,99754,20.0
Reborn + Harmony,battle_zone,0,791,3000.0
Reborn + Harmony,battle_zone,0,2075,3000.0
Reborn + Harmony,battle_zone,0,2991,3000.0
Reborn + Harmony,battle_zone,0,5250,2000.0
Reborn + Harmony,battle_zone,0,6063,10000.0
Reborn + Harmony,battle_zone,0,7105,4000.0
Reborn + Harmony,battle_zone,0,8181,1000.0
Reborn + Harmony,battle_zone,0,9523,0.0
Reborn + Harmony,battle_zone,0,10827,1000.0
Reborn + Harmony,battle_zone,0,12528,2000.0
Reborn + Harmony,battle_zone,0,13748,0.0
Reborn + Harmony,battle_zone,0,15337,0.0
Reborn + Harmony,battle_zone,0,16897,2000.0
Reborn + Harmony,battle_zone,0,18637,6000.0
Reborn + Harmony,battle_zone,0,20782,4000.0
Reborn + Harmony,battle_zone,0,22391,5000.0
Reborn + Harmony,battle_zone,0,23268,1000.0
Reborn + Harmony,battle_zone,0,23984,1000.0
Reborn + Harmony,battle_zone,0,25331,5000.0
Reborn + Harmony,battle_zone,0,25930,1000.0
Reborn + Harmony,battle_zone,0,26698,3000.0
Reborn + Harmony,battle_zone,0,28187,3000.0
Reborn + Harmony,battle_zone,0,29141,1000.0
Reborn + Harmony,battle_zone,0,30096,3000.0
Reborn + Harmony,battle_zone,0,31508,5000.0
Reborn + Harmony,battle_zone,0,32836,7000.0
Reborn + Harmony,battle_zone,0,33668,1000.0
Reborn + Harmony,battle_zone,0,36102,14000.0
Reborn + Harmony,battle_zone,0,37192,3000.0
Reborn + Harmony,battle_zone,0,38809,3000.0
Reborn + Harmony,battle_zone,0,39536,1000.0
Reborn + Harmony,battle_zone,0,40198,1000.0
Reborn + Harmony,battle_zone,0,40831,1000.0
Reborn + Harmony,battle_zone,0,42271,3000.0
Reborn + Harmony,battle_zone,0,44417,10000.0
Reborn + Harmony,battle_zone,0,46012,5000.0
Reborn + Harmony,battle_zone,0,46619,1000.0
Reborn + Harmony,battle_zone,0,47657,7000.0
Reborn + Harmony,battle_zone,0,48810,3000.0
Reborn + Harmony,battle_zone,0,50158,5000.0
Reborn + Harmony,battle_zone,0,51340,10000.0
Reborn + Harmony,battle_zone,0,52838,12000.0
Reborn + Harmony,battle_zone,0,53939,13000.0
Reborn + Harmony,battle_zone,0,54830,6000.0
Reborn + Harmony,battle_zone,0,56592,16000.0
Reborn + Harmony,battle_zone,0,57938,10000.0
Reborn + Harmony,battle_zone,0,59166,17000.0
Reborn + Harmony,battle_zone,0,60157,8000.0
Reborn + Harmony,battle_zone,0,61319,6000.0
Reborn + Harmony,battle_zone,0,62377,15000.0
Reborn + Harmony,battle_zone,0,63605,10000.0
Reborn + Harmony,battle_zone,0,64906,13000.0
Reborn + Harmony,battle_zone,0,66526,18000.0
Reborn + Harmony,battle_zone,0,68086,17000.0
Reborn + Harmony,battle_zone,0,69202,8000.0
Reborn + Harmony,battle_zone,0,70363,16000.0
Reborn + Harmony,battle_zone,0,71978,23000.0
Reborn + Harmony,battle_zone,0,73406,14000.0
Reborn + Harmony,battle_zone,0,75165,17000.0
Reborn + Harmony,battle_zone,0,76779,16000.0
Reborn + Harmony,battle_zone,0,78083,11000.0
Reborn + Harmony,battle_zone,0,79182,11000.0
Reborn + Harmony,battle_zone,0,80734,17000.0
Reborn + Harmony,battle_zone,0,82155,23000.0
Reborn + Harmony,battle_zone,0,83597,14000.0
Reborn + Harmony,battle_zone,0,85192,16000.0
Reborn + Harmony,battle_zone,0,86349,13000.0
Reborn + Harmony,battle_zone,0,87708,19000.0
Reborn + Harmony,battle_zone,0,89327,20000.0
Reborn + Harmony,battle_zone,0,91079,17000.0
Reborn + Harmony,battle_zone,0,92305,17000.0
Reborn + Harmony,battle_zone,0,93084,12000.0
Reborn + Harmony,battle_zone,0,94080,11000.0
Reborn + Harmony,battle_zone,0,95492,15000.0
Reborn + Harmony,battle_zone,0,96862,18000.0
Reborn + Harmony,battle_zone,0,98151,16000.0
Reborn + Harmony,battle_zone,0,99503,14000.0
Reborn + Harmony,boxing,0,1779,0.0
Reborn + Harmony,boxing,0,3559,-12.0
Reborn + Harmony,boxing,0,5344,0.0
Reborn + Harmony,boxing,0,7127,-7.0
Reborn + Harmony,boxing,0,8910,-19.0
Reborn + Harmony,boxing,0,10694,-54.0
Reborn + Harmony,boxing,0,12478,-12.0
Reborn + Harmony,boxing,0,14256,-1.0
Reborn + Harmony,boxing,0,16041,-4.0
Reborn + Harmony,boxing,0,17820,9.0
Reborn + Harmony,boxing,0,19601,-6.0
Reborn + Harmony,boxing,0,21384,-7.0
Reborn + Harmony,boxing,0,23166,5.0
Reborn + Harmony,boxing,0,24947,3.0
Reborn + Harmony,boxing,0,26727,-9.0
Reborn + Harmony,boxing,0,28508,-3.0
Reborn + Harmony,boxing,0,30287,-44.0
Reborn + Harmony,boxing,0,32072,3.0
Reborn + Harmony,boxing,0,33853,-14.0
Reborn + Harmony,boxing,0,35632,14.0
Reborn + Harmony,boxing,0,37412,5.0
Reborn + Harmony,boxing,0,39194,0.0
Reborn + Harmony,boxing,0,40977,5.0
Reborn + Harmony,boxing,0,42757,1.0
Reborn + Harmony,boxing,0,44540,-2.0
Reborn + Harmony,boxing,0,46325,-2.0
Reborn + Harmony,boxing,0,48108,10.0
Reborn + Harmony,boxing,0,49887,8.0
Reborn + Harmony,boxing,0,51667,0.0
Reborn + Harmony,boxing,0,53450,1.0
Reborn + Harmony,boxing,0,55230,-3.0
Reborn + Harmony,boxing,0,57011,-17.0
Reborn + Harmony,boxing,0,58793,6.0
Reborn + Harmony,boxing,0,60574,-14.0
Reborn + Harmony,boxing,0,62356,-30.0
Reborn + Harmony,boxing,0,64136,8.0
Reborn + Harmony,boxing,0,65915,28.0
Reborn + Harmony,boxing,0,67699,0.0
Reborn + Harmony,boxing,0,69482,3.0
Reborn + Harmony,boxing,0,71260,4.0
Reborn + Harmony,boxing,0,73043,24.0
Reborn + Harmony,boxing,0,74825,16.0
Reborn + Harmony,boxing,0,76603,4.0
Reborn + Harmony,boxing,0,78385,11.0
Reborn + Harmony,boxing,0,80165,25.0
Reborn + Harmony,boxing,0,81947,27.0
Reborn + Harmony,boxing,0,83730,38.0
Reborn + Harmony,boxing,0,85514,24.0
Reborn + Harmony,boxing,0,87295,24.0
Reborn + Harmony,boxing,0,89018,64.0
Reborn + Harmony,boxing,0,90799,22.0
Reborn + Harmony,boxing,0,92584,40.0
Reborn + Harmony,boxing,0,94365,44.0
Reborn + Harmony,boxing,0,96149,51.0
Reborn + Harmony,boxing,0,97929,69.0
Reborn + Harmony,boxing,0,99708,38.0
Reborn + Harmony,breakout,0,129,0.0
Reborn + Harmony,breakout,0,308,1.0
Reborn + Harmony,breakout,0,486,1.0
Reborn + Harmony,breakout,0,612,0.0
Reborn + Harmony,breakout,0,771,1.0
Reborn + Harmony,breakout,0,972,2.0
Reborn + Harmony,breakout,0,1161,1.0
Reborn + Harmony,breakout,0,1436,4.0
Reborn + Harmony,breakout,0,1671,2.0
Reborn + Harmony,breakout,0,1853,1.0
Reborn + Harmony,breakout,0,1994,0.0
Reborn + Harmony,breakout,0,2205,2.0
Reborn + Harmony,breakout,0,2327,0.0
Reborn + Harmony,breakout,0,2534,1.0
Reborn + Harmony,breakout,0,2812,3.0
Reborn + Harmony,breakout,0,3104,4.0
Reborn + Harmony,breakout,0,3244,0.0
Reborn + Harmony,breakout,0,3395,0.0
Reborn + Harmony,breakout,0,3590,1.0
Reborn + Harmony,breakout,0,3720,0.0
Reborn + Harmony,breakout,0,3974,3.0
Reborn + Harmony,breakout,0,4137,1.0
Reborn + Harmony,breakout,0,4275,0.0
Reborn + Harmony,breakout,0,4418,0.0
Reborn + Harmony,breakout,0,4675,3.0
Reborn + Harmony,breakout,0,4964,3.0
Reborn + Harmony,breakout,0,5192,2.0
Reborn + Harmony,breakout,0,5383,1.0
Reborn + Harmony,breakout,0,5552,1.0
Reborn + Harmony,breakout,0,5775,2.0
Reborn + Harmony,breakout,0,6028,3.0
Reborn + Harmony,breakout,0,6270,2.0
Reborn + Harmony,breakout,0,6440,0.0
Reborn + Harmony,breakout,0,6787,4.0
Reborn + Harmony,breakout,0,7052,0.0
Reborn + Harmony,breakout,0,7351,2.0
Reborn + Harmony,breakout,0,7695,4.0
Reborn + Harmony,breakout,0,7860,0.0
Reborn + Harmony,breakout,0,8019,0.0
Reborn + Harmony,breakout,0,8154,0.0
Reborn + Harmony,breakout,0,8317,1.0
Reborn + Harmony,breakout,0,8522,2.0
Reborn + Harmony,breakout,0,8646,0.0
Reborn + Harmony,breakout,0,9002,5.0
Reborn + Harmony,breakout,0,9150,0.0
Reborn + Harmony,breakout,0,9278,0.0
Reborn + Harmony,breakout,0,9565,3.0
Reborn + Harmony,breakout,0,9709,0.0
Reborn + Harmony,breakout,0,9901,1.0
Reborn + Harmony,breakout,0,10096,1.0
Reborn + Harmony,breakout,0,10292,0.0
Reborn + Harmony,breakout,0,10508,1.0
Reborn + Harmony,breakout,0,10668,0.0
Reborn + Harmony,breakout,0,10799,0.0
Reborn + Harmony,breakout,0,11010,2.0
Reborn + Harmony,breakout,0,11146,0.0
Reborn + Harmony,breakout,0,11299,0.0
Reborn + Harmony,breakout,0,11454,0.0
Reborn + Harmony,breakout,0,11668,2.0
Reborn + Harmony,breakout,0,11957,3.0
Reborn + Harmony,breakout,0,12137,1.0
Reborn + Harmony,breakout,0,12341,2.0
Reborn + Harmony,breakout,0,12838,5.0
Reborn + Harmony,breakout,0,13057,0.0
Reborn + Harmony,breakout,0,13333,0.0
Reborn + Harmony,breakout,0,13722,1.0
Reborn + Harmony,breakout,0,14163,7.0
Reborn + Harmony,breakout,0,14403,2.0
Reborn + Harmony,breakout,0,14663,2.0
Reborn + Harmony,breakout,0,14869,1.0
Reborn + Harmony,breakout,0,15266,4.0
Reborn + Harmony,breakout,0,15477,0.0
Reborn + Harmony,breakout,0,15946,7.0
Reborn + Harmony,breakout,0,16332,5.0
Reborn + Harmony,breakout,0,16546,0.0
Reborn + Harmony,breakout,0,16841,3.0
Reborn + Harmony,breakout,0,17094,3.0
Reborn + Harmony,breakout,0,17247,1.0
Reborn + Harmony,breakout,0,17402,1.0
Reborn + Harmony,breakout,0,17571,1.0
Reborn + Harmony,breakout,0,17906,0.0
Reborn + Harmony,breakout,0,18410,7.0
Reborn + Harmony,breakout,0,18642,0.0
Reborn + Harmony,breakout,0,19017,0.0
Reborn + Harmony,breakout,0,19318,3.0
Reborn + Harmony,breakout,0,19471,0.0
Reborn + Harmony,breakout,0,19628,0.0
Reborn + Harmony,breakout,0,20088,0.0
Reborn + Harmony,breakout,0,20303,2.0
Reborn + Harmony,breakout,0,20688,6.0
Reborn + Harmony,breakout,0,21383,14.0
Reborn + Harmony,breakout,0,21858,0.0
Reborn + Harmony,breakout,0,22420,0.0
Reborn + Harmony,breakout,0,22745,2.0
Reborn + Harmony,breakout,0,22953,1.0
Reborn + Harmony,breakout,0,23217,2.0
Reborn + Harmony,breakout,0,23374,1.0
Reborn + Harmony,breakout,0,23650,4.0
Reborn + Harmony,breakout,0,23925,4.0
Reborn + Harmony,breakout,0,24048,0.0
Reborn + Harmony,breakout,0,24170,0.0
Reborn + Harmony,breakout,0,24368,2.0
Reborn + Harmony,breakout,0,24538,1.0
Reborn + Harmony,breakout,0,24660,0.0
Reborn + Harmony,breakout,0,24890,3.0
Reborn + Harmony,breakout,0,25061,1.0
Reborn + Harmony,breakout,0,25255,1.0
Reborn + Harmony,breakout,0,25652,0.0
Reborn + Harmony,breakout,0,25918,3.0
Reborn + Harmony,breakout,0,26086,1.0
Reborn + Harmony,breakout,0,26279,1.0
Reborn + Harmony,breakout,0,26481,1.0
Reborn + Harmony,breakout,0,26986,6.0
Reborn + Harmony,breakout,0,27232,1.0
Reborn + Harmony,breakout,0,27431,1.0
Reborn + Harmony,breakout,0,27770,2.0
Reborn + Harmony,breakout,0,29020,0.0
Reborn + Harmony,breakout,0,29512,4.0
Reborn + Harmony,breakout,0,30039,7.0
Reborn + Harmony,breakout,0,30576,10.0
Reborn + Harmony,breakout,0,30988,7.0
Reborn + Harmony,breakout,0,31394,8.0
Reborn + Harmony,breakout,0,31770,6.0
Reborn + Harmony,breakout,0,32165,6.0
Reborn + Harmony,breakout,0,32442,4.0
Reborn + Harmony,breakout,0,32594,1.0
Reborn + Harmony,breakout,0,32973,7.0
Reborn + Harmony,breakout,0,33153,2.0
Reborn + Harmony,breakout,0,33306,1.0
Reborn + Harmony,breakout,0,33507,2.0
Reborn + Harmony,breakout,0,33860,7.0
Reborn + Harmony,breakout,0,34110,3.0
Reborn + Harmony,breakout,0,34291,2.0
Reborn + Harmony,breakout,0,34686,7.0
Reborn + Harmony,breakout,0,34886,2.0
Reborn + Harmony,breakout,0,35236,10.0
Reborn + Harmony,breakout,0,35464,3.0
Reborn + Harmony,breakout,0,35646,2.0
Reborn + Harmony,breakout,0,35891,4.0
Reborn + Harmony,breakout,0,36071,2.0
Reborn + Harmony,breakout,0,36332,4.0
Reborn + Harmony,breakout,0,36702,5.0
Reborn + Harmony,breakout,0,37030,6.0
Reborn + Harmony,breakout,0,37292,4.0
Reborn + Harmony,breakout,0,37446,1.0
Reborn + Harmony,breakout,0,37718,4.0
Reborn + Harmony,breakout,0,37951,3.0
Reborn + Harmony,breakout,0,38393,13.0
Reborn + Harmony,breakout,0,38940,10.0
Reborn + Harmony,breakout,0,39236,4.0
Reborn + Harmony,breakout,0,39521,4.0
Reborn + Harmony,breakout,0,39998,8.0
Reborn + Harmony,breakout,0,40121,0.0
Reborn + Harmony,breakout,0,40430,9.0
Reborn + Harmony,breakout,0,40758,6.0
Reborn + Harmony,breakout,0,41139,8.0
Reborn + Harmony,breakout,0,41610,12.0
Reborn + Harmony,breakout,0,41888,4.0
Reborn + Harmony,breakout,0,42261,7.0
Reborn + Harmony,breakout,0,42460,2.0
Reborn + Harmony,breakout,0,42660,2.0
Reborn + Harmony,breakout,0,42888,3.0
Reborn + Harmony,breakout,0,43070,2.0
Reborn + Harmony,breakout,0,43331,4.0
Reborn + Harmony,breakout,0,43630,5.0
Reborn + Harmony,breakout,0,44027,7.0
Reborn + Harmony,breakout,0,44258,3.0
Reborn + Harmony,breakout,0,44555,5.0
Reborn + Harmony,breakout,0,44711,1.0
Reborn + Harmony,breakout,0,44909,2.0
Reborn + Harmony,breakout,0,45237,5.0
Reborn + Harmony,breakout,0,45450,3.0
Reborn + Harmony,breakout,0,45921,7.0
Reborn + Harmony,breakout,0,46125,2.0
Reborn + Harmony,breakout,0,46623,9.0
Reborn + Harmony,breakout,0,46920,5.0
Reborn + Harmony,breakout,0,47326,7.0
Reborn + Harmony,breakout,0,47745,8.0
Reborn + Harmony,breakout,0,47995,3.0
Reborn + Harmony,breakout,0,48242,3.0
Reborn + Harmony,breakout,0,48424,2.0
Reborn + Harmony,breakout,0,48867,8.0
Reborn + Harmony,breakout,0,49051,2.0
Reborn + Harmony,breakout,0,49270,3.0
Reborn + Harmony,breakout,0,49530,4.0
Reborn + Harmony,breakout,0,49686,1.0
Reborn + Harmony,breakout,0,49855,1.0
Reborn + Harmony,breakout,0,50010,1.0
Reborn + Harmony,breakout,0,50389,6.0
Reborn + Harmony,breakout,0,50692,9.0
Reborn + Harmony,breakout,0,51672,10.0
Reborn + Harmony,breakout,0,52093,9.0
Reborn + Harmony,breakout,0,52583,7.0
Reborn + Harmony,breakout,0,52796,3.0
Reborn + Harmony,breakout,0,53168,5.0
Reborn + Harmony,breakout,0,53469,5.0
Reborn + Harmony,breakout,0,53657,2.0
Reborn + Harmony,breakout,0,53809,1.0
Reborn + Harmony,breakout,0,54126,5.0
Reborn + Harmony,breakout,0,54748,13.0
Reborn + Harmony,breakout,0,54910,1.0
Reborn + Harmony,breakout,0,55121,2.0
Reborn + Harmony,breakout,0,55247,0.0
Reborn + Harmony,breakout,0,55546,4.0
Reborn + Harmony,breakout,0,55842,4.0
Reborn + Harmony,breakout,0,56195,6.0
Reborn + Harmony,breakout,0,56469,4.0
Reborn + Harmony,breakout,0,57152,12.0
Reborn + Harmony,breakout,0,57648,9.0
Reborn + Harmony,breakout,0,58048,11.0
Reborn + Harmony,breakout,0,58512,13.0
Reborn + Harmony,breakout,0,58902,7.0
Reborn + Harmony,breakout,0,59053,1.0
Reborn + Harmony,breakout,0,59254,2.0
Reborn + Harmony,breakout,0,59482,3.0
Reborn + Harmony,breakout,0,59709,3.0
Reborn + Harmony,breakout,0,59956,4.0
Reborn + Harmony,breakout,0,60299,5.0
Reborn + Harmony,breakout,0,60532,3.0
Reborn + Harmony,breakout,0,60860,5.0
Reborn + Harmony,breakout,0,61139,4.0
