role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,joint_full,boxing,0,100000,76.05,12.22381761855588,100,6.329166666666667,0.1,12.1
ablation,joint_full,up_n_down,0,100000,4731.4,1828.3999849733386,100,0.37617161597878096,533.4,11693.2
ablation,joint_full,frostbite,0,100000,825.8,573.4164492255383,100,0.17814732404262792,65.2,4334.7
ablation,joint_full,road_runner,0,100000,15435.0,1620.0994482506999,100,1.9689155549881918,11.5,7845.0
