role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,online_target,boxing,0,100000,83.18,10.834270355746812,100,6.923333333333335,0.1,12.1
ablation,online_target,up_n_down,0,100000,9937.1,6232.355342983271,100,0.8426405491137834,533.4,11693.2
ablation,online_target,frostbite,0,100000,1402.9,322.05870284904285,100,0.3133153765077878,65.2,4334.7
ablation,online_target,road_runner,0,100000,18306.0,2512.6677038357043,100,2.3354183953532903,11.5,7845.0
