role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,separable_full,boxing,0,100000,73.36,11.905791816921662,100,6.105,0.1,12.1
ablation,separable_full,up_n_down,0,100000,175482.6,72930.92170435298,100,15.676732557931146,533.4,11693.2
ablation,separable_full,frostbite,0,100000,421.2,224.3566785097319,100,0.08338212905492447,65.2,4334.7
ablation,separable_full,road_runner,0,100000,8696.0,1610.2525054515927,100,1.108635986468373,11.5,7845.0
