role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,baseline,boxing,0,100000,60.43,11.74497958510552,100,5.0275,0.1,12.1
comparator,baseline,up_n_down,0,100000,13424.8,10931.156146861626,100,1.1551640710406994,533.4,11693.2
comparator,baseline,frostbite,0,100000,1193.4,183.6840722105169,100,0.2642463988757466,65.2,4334.7
comparator,baseline,road_runner,0,100000,9214.0,2120.845076469245,100,1.1747622391012957,11.5,7845.0
ablation,slim_zero,boxing,0,100000,71.41,9.251912169269593,100,5.9425,0.1,12.1
ablation,slim_zero,up_n_down,0,100000,155390.2,58388.19818103897,100,13.876306026989731,533.4,11693.2
ablation,slim_zero,frostbite,0,100000,2486.8,696.0739540414866,100,0.5671858531443964,65.2,4334.7
ablation,slim_zero,road_runner,0,100000,7491.0,2158.4269898949724,100,0.9548094721388907,11.5,7845.0
