role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,rec_only,boxing,0,100000,27.36,14.938608375682797,100,2.2716666666666665,0.1,12.1
comparator,rec_only,up_n_down,0,100000,19740.3,12090.188480120914,100,1.7210792308105876,533.4,11693.2
comparator,rec_only,frostbite,0,100000,481.6,648.0159618934451,100,0.09752898465862514,65.2,4334.7
comparator,rec_only,road_runner,0,100000,15801.0,770.7395110797123,100,2.015637965149678,11.5,7845.0
ablation,rec_pruned,boxing,0,100000,74.38,9.750192953283674,100,6.19,0.1,12.1
ablation,rec_pruned,up_n_down,0,100000,12814.1,7647.321191374167,100,1.100440868115916,533.4,11693.2
ablation,rec_pruned,frostbite,0,100000,2789.3,217.17774222321154,100,0.6380372408947185,65.2,4334.7
ablation,rec_pruned,road_runner,0,100000,14586.0,1293.1849336917255,100,1.8605348822365482,11.5,7845.0
