role,arm,game,seed,agent_steps,episode,episode_return,episode_length
ablation,early_20000,boxing,0,10000,0,-2.0,1780.0
ablation,early_20000,boxing,0,10000,1,-1.0,1781.0
ablation,early_20000,boxing,0,10000,2,-1.0,1786.0
ablation,early_20000,boxing,0,10000,3,-7.0,1784.0
ablation,early_20000,boxing,0,10000,4,-5.0,1784.0
ablation,early_20000,boxing,0,10000,5,3.0,1785.0
ablation,early_20000,boxing,0,10000,6,10.0,1785.0
ablation,early_20000,boxing,0,10000,7,-2.0,1779.0
ablation,early_20000,boxing,0,10000,8,8.0,1786.0
ablation,early_20000,boxing,0,10000,9,3.0,1780.0
ablation,early_20000,boxing,0,20000,0,3.0,1630.0
ablation,early_20000,boxing,0,20000,1,-7.0,1613.0
ablation,early_20000,boxing,0,20000,2,-4.0,1757.0
ablation,early_20000,boxing,0,20000,3,7.0,1784.0
ablation,early_20000,boxing,0,20000,4,2.0,1733.0
ablation,early_20000,boxing,0,20000,5,-3.0,1785.0
ablation,early_20000,boxing,0,20000,6,-2.0,1683.0
ablation,early_20000,boxing,0,20000,7,-18.0,1611.0
ablation,early_20000,boxing,0,20000,8,-19.0,1684.0
ablation,early_20000,boxing,0,20000,9,-11.0,1648.0
ablation,early_20000,boxing,0,30000,0,52.0,1602.0
ablation,early_20000,boxing,0,30000,1,58.0,1309.0
ablation,early_20000,boxing,0,30000,2,51.0,1676.0
ablation,early_20000,boxing,0,30000,3,61.0,1258.0
ablation,early_20000,boxing,0,30000,4,43.0,1690.0
ablation,early_20000,boxing,0,30000,5,37.0,1740.0
ablation,early_20000,boxing,0,30000,6,52.0,1199.0
ablation,early_20000,boxing,0,30000,7,73.0,994.0
ablation,early_20000,boxing,0,30000,8,53.0,1329.0
ablation,early_20000,boxing,0,30000,9,60.0,1017.0
ablation,early_20000,boxing,0,40000,0,54.0,1485.0
ablation,early_20000,boxing,0,40000,1,48.0,1445.0
ablation,early_20000,boxing,0,40000,2,54.0,1268.0
ablation,early_20000,boxing,0,40000,3,31.0,1784.0
ablation,early_20000,boxing,0,40000,4,50.0,1672.0
ablation,early_20000,boxing,0,40000,5,41.0,1447.0
ablation,early_20000,boxing,0,40000,6,33.0,1729.0
