role,arm,game,seed,agent_steps,mean_return,episodes
comparator,warmup_80000,boxing,0,10000,2.2,10
comparator,warmup_80000,boxing,0,20000,24.8,10
comparator,warmup_80000,boxing,0,30000,41.0,10
comparator,warmup_80000,boxing,0,40000,63.6,10
comparator,warmup_80000,boxing,0,50000,60.3,10
comparator,warmup_80000,boxing,0,60000,73.8,10
comparator,warmup_80000,boxing,0,70000,78.0,10
comparator,warmup_80000,boxing,0,80000,86.9,10
comparator,warmup_80000,boxing,0,90000,82.2,10
comparator,warmup_80000,boxing,0,100000,86.72,100
comparator,warmup_80000,up_n_down,0,10000,691.0,10
comparator,warmup_80000,up_n_down,0,20000,2235.0,10
comparator,warmup_80000,up_n_down,0,30000,1018.0,10
comparator,warmup_80000,up_n_down,0,40000,1655.0,10
comparator,warmup_80000,up_n_down,0,50000,2532.0,10
comparator,warmup_80000,up_n_down,0,60000,2384.0,10
comparator,warmup_80000,up_n_down,0,70000,3315.0,10
comparator,warmup_80000,up_n_down,0,80000,3931.0,10
comparator,warmup_80000,up_n_down,0,90000,5531.0,10
comparator,warmup_80000,up_n_down,0,100000,4295.4,100
comparator,warmup_80000,frostbite,0,10000,68.0,10
comparator,warmup_80000,frostbite,0,20000,139.0,10
comparator,warmup_80000,frostbite,0,30000,407.0,10
comparator,warmup_80000,frostbite,0,40000,355.0,10
comparator,warmup_80000,frostbite,0,50000,641.0,10
comparator,warmup_80000,frostbite,0,60000,462.0,10
comparator,warmup_80000,frostbite,0,70000,1197.0,10
comparator,warmup_80000,frostbite,0,80000,1452.0,10
comparator,warmup_80000,frostbite,0,90000,2638.0,10
comparator,warmup_80000,frostbite,0,100000,1657.2,100
comparator,warmup_80000,road_runner,0,10000,820.0,10
comparator,warmup_80000,road_runner,0,20000,2160.0,10
comparator,warmup_80000,road_runner,0,30000,7420.0,10
comparator,warmup_80000,road_runner,0,40000,12950.0,10
comparator,warmup_80000,road_runner,0,50000,14070.0,10
comparator,warmup_80000,road_runner,0,60000,14690.0,10
comparator,warmup_80000,road_runner,0,70000,13570.0,10
comparator,warmup_80000,road_runner,0,80000,15400.0,10
comparator,warmup_80000,road_runner,0,90000,14270.0,10
comparator,warmup_80000,road_runner,0,100000,15218.0,100
ablation,early_20000,boxing,0,10000,0.6,10
ablation,early_20000,boxing,0,20000,-5.2,10
ablation,early_20000,boxing,0,30000,54.0,10
ablation,early_20000,boxing,0,40000,47.6,10
ablation,early_20000,boxing,0,50000,56.5,10
ablation,early_20000,boxing,0,60000,52.8,10
ablation,early_20000,boxing,0,70000,64.1,10
ablation,early_20000,boxing,0,80000,65.1,10
ablation,early_20000,boxing,0,90000,80.1,10
ablation,early_20000,boxing,0,100000,74.57,100
ablation,early_20000,up_n_down,0,10000,1809.0,10
ablation,early_20000,up_n_down,0,20000,2285.0,10
ablation,early_20000,up_n_down,0,30000,10206.0,10
ablation,early_20000,up_n_down,0,40000,11981.0,10
ablation,early_20000,up_n_down,0,50000,39386.0,10
ablation,early_20000,up_n_down,0,60000,13180.0,10
ablation,early_20000,up_n_down,0,70000,5367.0,10
ablation,early_20000,up_n_down,0,80000,9672.0,10
ablation,early_20000,up_n_down,0,90000,53060.0,10
ablation,early_20000,up_n_down,0,100000,87732.6,100
ablation,early_20000,frostbite,0,10000,156.0,10
ablation,early_20000,frostbite,0,20000,212.0,10
ablation,early_20000,frostbite,0,30000,170.0,10
ablation,early_20000,frostbite,0,40000,206.0,10
ablation,early_20000,frostbite,0,50000,235.0,10
ablation,early_20000,frostbite,0,60000,227.0,10
ablation,early_20000,frostbite,0,70000,218.0,10
ablation,early_20000,frostbite,0,80000,228.0,10
ablation,early_20000,frostbite,0,90000,237.0,10
ablation,early_20000,frostbite,0,100000,253.6,100
ablation,early_20000,road_runner,0,10000,590.0,10
ablation,early_20000,road_runner,0,20000,1890.0,10
ablation,early_20000,road_runner,0,30000,4170.0,10
ablation,early_20000,road_runner,0,40000,5370.0,10
ablation,early_20000,road_runner,0,50000,12210.0,10
ablation,early_20000,road_runner,0,60000,11980.0,10
ablation,early_20000,road_runner,0,70000,15100.0,10
ablation,early_20000,road_runner,0,80000,12690.0,10
ablation,early_20000,road_runner,0,90000,14350.0,10
ablation,early_20000,road_runner,0,100000,13605.0,100
