role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,recon_no_sg,boxing,0,100000,75.11,8.710721363163138,100,6.2508333333333335,0.1,12.1
ablation,recon_no_sg,up_n_down,0,100000,217520.3,46969.15352374762,100,19.4436190612735,533.4,11693.2
ablation,recon_no_sg,frostbite,0,100000,2429.3,508.2695041893512,100,0.5537182339852442,65.2,4334.7
ablation,recon_no_sg,road_runner,0,100000,8695.0,3901.524566037479,100,1.1085083296100082,11.5,7845.0
