role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,slim_zero,boxing,0,100000,71.41,9.251912169269593,100,5.9425,0.1,12.1
comparator,slim_zero,up_n_down,0,100000,155390.2,58388.19818103897,100,13.876306026989731,533.4,11693.2
comparator,slim_zero,frostbite,0,100000,2486.8,696.0739540414866,100,0.5671858531443964,65.2,4334.7
comparator,slim_zero,road_runner,0,100000,7491.0,2158.4269898949724,100,0.9548094721388907,11.5,7845.0
ablation,slim_variance_only,boxing,0,100000,75.94,9.631409056002159,100,6.32,0.1,12.1
ablation,slim_variance_only,up_n_down,0,100000,87508.8,43861.3571733811,100,7.793634294521407,533.4,11693.2
ablation,slim_variance_only,frostbite,0,100000,1892.5,444.12068384413465,100,0.42798922590467264,65.2,4334.7
ablation,slim_variance_only,road_runner,0,100000,8994.0,2393.6709477412733,100,1.1466777302610582,11.5,7845.0
