threshold_hns,fraction_games_strictly_above
0.0,0.9615384615384616
0.00402035902187142,0.9230769230769231
0.01674088734949696,0.8846153846153846
0.02116414365085755,0.8461538461538461
0.030561975428779954,0.8076923076923077
0.031939369332791984,0.7692307692307693
0.035068579726283,0.7307692307692307
0.03545030325684589,0.6923076923076923
0.04513499345866413,0.6923076923076923
0.05942115103117436,0.6538461538461539
0.061831125634591824,0.6153846153846154
0.09026998691732827,0.6153846153846154
0.11512123173246243,0.5769230769230769
0.1354049803759924,0.5769230769230769
0.18053997383465653,0.5769230769230769
0.18236674488769694,0.5384615384615384
0.20104166666666667,0.5
0.22146754632643612,0.46153846153846156
0.22567496729332065,0.46153846153846156
0.2708099607519848,0.46153846153846156
0.31594495421064894,0.46153846153846156
0.3580676597521927,0.4230769230769231
0.36107994766931306,0.4230769230769231
0.4062149411279772,0.4230769230769231
0.4473087818696884,0.38461538461538464
0.4513499345866413,0.38461538461538464
0.45739717177517764,0.34615384615384615
0.4964849280453055,0.34615384615384615
0.5416199215039696,0.34615384615384615
0.5867549149626338,0.34615384615384615
0.5934989043097151,0.3076923076923077
0.6318899084212979,0.3076923076923077
0.6689776320412227,0.2692307692307692
0.677024901879962,0.2692307692307692
0.7221598953386261,0.2692307692307692
0.7529253271747498,0.23076923076923078
0.7672948887972902,0.23076923076923078
0.8124298822559544,0.23076923076923078
0.8575648757146185,0.23076923076923078
0.9026998691732826,0.23076923076923078
0.9478348626319468,0.23076923076923078
0.992969856090611,0.23076923076923078
1.038104849549275,0.23076923076923078
1.0832398430079393,0.23076923076923078
1.1283748364666033,0.23076923076923078
1.1735098299252675,0.23076923076923078
1.2186448233839315,0.23076923076923078
1.2637798168425958,0.23076923076923078
1.2981475055387983,0.19230769230769232
1.3089148103012598,0.19230769230769232
1.354049803759924,0.19230769230769232
1.399184797218588,0.19230769230769232
1.4443197906772522,0.19230769230769232
1.4894547841359165,0.19230769230769232
1.5345897775945805,0.19230769230769232
1.5797247710532447,0.19230769230769232
1.6248597645119087,0.19230769230769232
1.669994757970573,0.19230769230769232
1.715129751429237,0.19230769230769232
1.7602647448879012,0.19230769230769232
1.8053997383465652,0.19230769230769232
1.8505347318052294,0.19230769230769232
1.8648752154209485,0.15384615384615385
1.8956697252638937,0.15384615384615385
1.9408047187225577,0.15384615384615385
1.985939712181222,0.15384615384615385
2.031074705639886,0.15384615384615385
2.07620969909855,0.15384615384615385
2.1213446925572144,0.15384615384615385
2.1664796860158786,0.15384615384615385
2.2116146794745424,0.15384615384615385
2.2567496729332066,0.15384615384615385
2.301884666391871,0.15384615384615385
2.347019659850535,0.15384615384615385
2.386432138736631,0.11538461538461539
2.392154653309199,0.11538461538461539
2.437289646767863,0.11538461538461539
2.4824246402265273,0.11538461538461539
2.5275596336851915,0.11538461538461539
2.5726946271438558,0.11538461538461539
2.6178296206025196,0.11538461538461539
2.662964614061184,0.11538461538461539
2.708099607519848,0.11538461538461539
2.7532346009785122,0.11538461538461539
2.798369594437176,0.11538461538461539
2.8435045878958403,0.11538461538461539
2.8886395813545045,0.11538461538461539
2.9337745748131687,0.11538461538461539
2.978909568271833,0.11538461538461539
3.0240445617304967,0.11538461538461539
3.069179555189161,0.11538461538461539
3.114314548647825,0.11538461538461539
3.1594495421064894,0.11538461538461539
3.204584535565153,0.11538461538461539
3.2497195290238174,0.11538461538461539
3.2948545224824817,0.11538461538461539
3.339989515941146,0.11538461538461539
3.38512450939981,0.11538461538461539
3.430259502858474,0.11538461538461539
3.4408333333333334,0.07692307692307693
3.475394496317138,0.07692307692307693
3.5205294897758024,0.07692307692307693
3.5656644832344666,0.07692307692307693
3.6107994766931304,0.07692307692307693
3.6559344701517946,0.07692307692307693
3.701069463610459,0.07692307692307693
3.746204457069123,0.07692307692307693
3.7913394505277873,0.07692307692307693
3.836474443986451,0.07692307692307693
3.8816094374451153,0.07692307692307693
3.9267444309037796,0.07692307692307693
3.971879424362444,0.07692307692307693
4.017014417821108,0.07692307692307693
4.062149411279772,0.07692307692307693
4.1072844047384365,0.07692307692307693
4.1524193981971,0.07692307692307693
4.197554391655764,0.07692307692307693
4.242689385114429,0.07692307692307693
4.2878243785730925,0.07692307692307693
4.332959372031757,0.07692307692307693
4.378094365490421,0.07692307692307693
4.423229358949085,0.07692307692307693
4.468364352407749,0.07692307692307693
4.513499345866413,0.07692307692307693
4.558634339325077,0.07692307692307693
4.603769332783742,0.07692307692307693
4.6489043262424055,0.07692307692307693
4.69403931970107,0.07692307692307693
4.739174313159734,0.07692307692307693
4.784309306618398,0.07692307692307693
4.829444300077062,0.07692307692307693
4.874579293535726,0.07692307692307693
4.919714286994391,0.07692307692307693
4.964849280453055,0.07692307692307693
5.009984273911718,0.07692307692307693
5.055119267370383,0.07692307692307693
5.100254260829047,0.07692307692307693
5.1453892542877115,0.07692307692307693
5.190524247746375,0.07692307692307693
5.235659241205039,0.07692307692307693
5.280794234663704,0.07692307692307693
5.325929228122368,0.07692307692307693
5.371064221581031,0.07692307692307693
5.416199215039696,0.07692307692307693
5.46133420849836,0.07692307692307693
5.5064692019570245,0.07692307692307693
5.551604195415688,0.07692307692307693
5.596739188874352,0.07692307692307693
5.641874182333017,0.07692307692307693
5.6870091757916805,0.07692307692307693
5.732144169250345,0.07692307692307693
5.777279162709009,0.07692307692307693
5.822414156167673,0.07692307692307693
5.8675491496263374,0.07692307692307693
5.912684143085001,0.07692307692307693
5.957819136543666,0.07692307692307693
6.00295413000233,0.07692307692307693
6.0480891234609935,0.07692307692307693
6.093224116919658,0.07692307692307693
6.138359110378322,0.07692307692307693
6.183494103836987,0.07692307692307693
6.22862909729565,0.07692307692307693
6.273764090754314,0.07692307692307693
6.318899084212979,0.07692307692307693
6.364034077671643,0.07692307692307693
6.409169071130306,0.07692307692307693
6.454304064588971,0.07692307692307693
6.499439058047635,0.07692307692307693
6.5445740515063,0.07692307692307693
6.589709044964963,0.07692307692307693
6.634844038423627,0.07692307692307693
6.679979031882292,0.07692307692307693
6.725114025340956,0.07692307692307693
6.77024901879962,0.07692307692307693
6.815384012258284,0.07692307692307693
6.860519005716948,0.07692307692307693
6.9056539991756125,0.07692307692307693
6.950788992634276,0.07692307692307693
6.995923986092941,0.07692307692307693
7.041058979551605,0.07692307692307693
7.0861939730102685,0.07692307692307693
7.131328966468933,0.07692307692307693
7.176463959927597,0.07692307692307693
7.221598953386261,0.07692307692307693
7.2667339468449255,0.07692307692307693
7.311868940303589,0.07692307692307693
7.357003933762254,0.07692307692307693
7.402138927220918,0.07692307692307693
7.4472739206795815,0.07692307692307693
7.492408914138246,0.07692307692307693
7.53754390759691,0.07692307692307693
7.582678901055575,0.07692307692307693
7.627813894514238,0.07692307692307693
7.672948887972902,0.07692307692307693
7.718083881431567,0.07692307692307693
7.763218874890231,0.07692307692307693
