method,game,seed,agent_steps,return
Reborn,road_runner,0,42205,10600.0
Reborn,road_runner,0,43045,12900.0
Reborn,road_runner,0,43882,14300.0
Reborn,road_runner,0,44741,13700.0
Reborn,road_runner,0,45581,12700.0
Reborn,road_runner,0,46438,15300.0
Reborn,road_runner,0,47275,11700.0
Reborn,road_runner,0,48110,15900.0
Reborn,road_runner,0,48563,5500.0
Reborn,road_runner,0,49329,12100.0
Reborn,road_runner,0,50172,13700.0
Reborn,road_runner,0,51019,16200.0
Reborn,road_runner,0,51863,14000.0
Reborn,road_runner,0,52699,15600.0
Reborn,road_runner,0,53536,14500.0
Reborn,road_runner,0,54371,13300.0
Reborn,road_runner,0,55208,14200.0
Reborn,road_runner,0,56056,14600.0
Reborn,road_runner,0,56885,11500.0
Reborn,road_runner,0,57723,15200.0
Reborn,road_runner,0,58561,14300.0
Reborn,road_runner,0,59452,11500.0
Reborn,road_runner,0,60392,14000.0
Reborn,road_runner,0,61138,12200.0
Reborn,road_runner,0,61974,13100.0
Reborn,road_runner,0,62812,15000.0
Reborn,road_runner,0,63670,15800.0
Reborn,road_runner,0,64550,16200.0
Reborn,road_runner,0,64965,6700.0
Reborn,road_runner,0,65870,13700.0
Reborn,road_runner,0,66709,13500.0
Reborn,road_runner,0,67614,15300.0
Reborn,road_runner,0,68360,12600.0
Reborn,road_runner,0,69245,17400.0
Reborn,road_runner,0,70187,15000.0
Reborn,road_runner,0,71131,14500.0
Reborn,road_runner,0,72044,15300.0
Reborn,road_runner,0,72931,14000.0
Reborn,road_runner,0,73827,15600.0
Reborn,road_runner,0,74662,13200.0
Reborn,road_runner,0,75500,15800.0
Reborn,road_runner,0,76382,14700.0
Reborn,road_runner,0,77230,11900.0
Reborn,road_runner,0,77974,11600.0
Reborn,road_runner,0,78850,12000.0
Reborn,road_runner,0,79696,15500.0
Reborn,road_runner,0,80525,15400.0
Reborn,road_runner,0,81357,11800.0
Reborn,road_runner,0,82202,12100.0
Reborn,road_runner,0,82992,13200.0
Reborn,road_runner,0,83879,15100.0
Reborn,road_runner,0,84762,14700.0
Reborn,road_runner,0,85623,13800.0
Reborn,road_runner,0,86594,13700.0
Reborn,road_runner,0,87756,13400.0
Reborn,road_runner,0,88664,16000.0
Reborn,road_runner,0,89678,14400.0
Reborn,road_runner,0,90657,15900.0
Reborn,road_runner,0,91654,14400.0
Reborn,road_runner,0,92613,16900.0
Reborn,road_runner,0,93610,14500.0
Reborn,road_runner,0,94558,15600.0
Reborn,road_runner,0,95416,14000.0
Reborn,road_runner,0,96278,15300.0
Reborn,road_runner,0,97144,15600.0
Reborn,road_runner,0,97978,14300.0
Reborn,road_runner,0,98823,14400.0
Reborn,road_runner,0,99668,14700.0
