role,arm,game,seed,agent_steps,episode,episode_return,episode_length
ablation,early_60000,boxing,0,10000,0,-2.0,1780.0
ablation,early_60000,boxing,0,10000,1,-1.0,1781.0
ablation,early_60000,boxing,0,10000,2,-1.0,1786.0
ablation,early_60000,boxing,0,10000,3,-7.0,1784.0
ablation,early_60000,boxing,0,10000,4,-5.0,1784.0
ablation,early_60000,boxing,0,10000,5,3.0,1785.0
ablation,early_60000,boxing,0,10000,6,10.0,1785.0
ablation,early_60000,boxing,0,10000,7,-2.0,1779.0
ablation,early_60000,boxing,0,10000,8,8.0,1786.0
ablation,early_60000,boxing,0,10000,9,3.0,1780.0
ablation,early_60000,boxing,0,20000,0,-2.0,1648.0
ablation,early_60000,boxing,0,20000,1,3.0,1641.0
ablation,early_60000,boxing,0,20000,2,2.0,1676.0
ablation,early_60000,boxing,0,20000,3,-25.0,1681.0
ablation,early_60000,boxing,0,20000,4,1.0,1680.0
ablation,early_60000,boxing,0,20000,5,-31.0,1693.0
ablation,early_60000,boxing,0,20000,6,-17.0,1785.0
ablation,early_60000,boxing,0,20000,7,3.0,1629.0
ablation,early_60000,boxing,0,20000,8,-17.0,1569.0
ablation,early_60000,boxing,0,20000,9,-19.0,1780.0
ablation,early_60000,boxing,0,30000,0,73.0,879.0
ablation,early_60000,boxing,0,30000,1,37.0,1305.0
ablation,early_60000,boxing,0,30000,2,44.0,1307.0
ablation,early_60000,boxing,0,30000,3,26.0,1594.0
ablation,early_60000,boxing,0,30000,4,62.0,1000.0
ablation,early_60000,boxing,0,30000,5,53.0,1057.0
ablation,early_60000,boxing,0,30000,6,45.0,1402.0
ablation,early_60000,boxing,0,30000,7,39.0,1376.0
ablation,early_60000,boxing,0,30000,8,39.0,1286.0
ablation,early_60000,boxing,0,30000,9,65.0,823.0
ablation,early_60000,boxing,0,40000,0,54.0,1195.0
ablation,early_60000,boxing,0,40000,1,57.0,1135.0
ablation,early_60000,boxing,0,40000,2,50.0,1220.0
ablation,early_60000,boxing,0,40000,3,54.0,1154.0
ablation,early_60000,boxing,0,40000,4,55.0,1256.0
ablation,early_60000,boxing,0,40000,5,66.0,1061.0
ablation,early_60000,boxing,0,40000,6,40.0,1539.0
ablation,early_60000,boxing,0,40000,7,71.0,789.0
ablation,early_60000,boxing,0,40000,8,61.0,1092.0
ablation,early_60000,boxing,0,40000,9,45.0,1379.0
ablation,early_60000,boxing,0,50000,0,68.0,914.0
ablation,early_60000,boxing,0,50000,1,89.0,582.0
ablation,early_60000,boxing,0,50000,2,75.0,908.0
ablation,early_60000,boxing,0,50000,3,80.0,704.0
ablation,early_60000,boxing,0,50000,4,88.0,438.0
ablation,early_60000,boxing,0,50000,5,54.0,985.0
ablation,early_60000,boxing,0,50000,6,70.0,771.0
ablation,early_60000,boxing,0,50000,7,88.0,519.0
ablation,early_60000,boxing,0,50000,8,72.0,818.0
ablation,early_60000,boxing,0,50000,9,62.0,938.0
ablation,early_60000,boxing,0,60000,0,46.0,1158.0
ablation,early_60000,boxing,0,60000,1,74.0,819.0
ablation,early_60000,boxing,0,60000,2,61.0,974.0
ablation,early_60000,boxing,0,60000,3,61.0,1073.0
ablation,early_60000,boxing,0,60000,4,64.0,748.0
ablation,early_60000,boxing,0,60000,5,82.0,567.0
ablation,early_60000,boxing,0,60000,6,61.0,853.0
ablation,early_60000,boxing,0,60000,7,69.0,770.0
ablation,early_60000,boxing,0,60000,8,85.0,585.0
ablation,early_60000,boxing,0,60000,9,59.0,808.0
ablation,early_60000,boxing,0,70000,0,85.0,534.0
ablation,early_60000,boxing,0,70000,1,77.0,555.0
ablation,early_60000,boxing,0,70000,2,37.0,1145.0
ablation,early_60000,boxing,0,70000,3,71.0,642.0
ablation,early_60000,boxing,0,70000,4,91.0,525.0
ablation,early_60000,boxing,0,70000,5,88.0,470.0
ablation,early_60000,boxing,0,70000,6,70.0,671.0
ablation,early_60000,boxing,0,70000,7,75.0,565.0
ablation,early_60000,boxing,0,70000,8,86.0,619.0
ablation,early_60000,boxing,0,70000,9,74.0,784.0
ablation,early_60000,boxing,0,80000,0,53.0,938.0
ablation,early_60000,boxing,0,80000,1,64.0,858.0
ablation,early_60000,boxing,0,80000,2,84.0,875.0
ablation,early_60000,boxing,0,80000,3,81.0,665.0
ablation,early_60000,boxing,0,80000,4,80.0,629.0
ablation,early_60000,boxing,0,80000,5,81.0,758.0
ablation,early_60000,boxing,0,80000,6,65.0,785.0
ablation,early_60000,boxing,0,80000,7,57.0,1023.0
ablation,early_60000,boxing,0,80000,8,65.0,821.0
ablation,early_60000,boxing,0,80000,9,84.0,521.0
ablation,early_60000,boxing,0,90000,0,71.0,644.0
ablation,early_60000,boxing,0,90000,1,98.0,287.0
ablation,early_60000,boxing,0,90000,2,93.0,354.0
ablation,early_60000,boxing,0,90000,3,82.0,488.0
ablation,early_60000,boxing,0,90000,4,90.0,441.0
ablation,early_60000,boxing,0,90000,5,55.0,925.0
ablation,early_60000,boxing,0,90000,6,-13.0,1257.0
ablation,early_60000,boxing,0,90000,7,90.0,421.0
ablation,early_60000,boxing,0,90000,8,92.0,358.0
ablation,early_60000,boxing,0,90000,9,83.0,573.0
ablation,early_60000,boxing,0,100000,0,58.0,833.0
ablation,early_60000,boxing,0,100000,1,62.0,738.0
ablation,early_60000,boxing,0,100000,2,78.0,627.0
ablation,early_60000,boxing,0,100000,3,69.0,700.0
ablation,early_60000,boxing,0,100000,4,94.0,341.0
ablation,early_60000,boxing,0,100000,5,74.0,537.0
ablation,early_60000,boxing,0,100000,6,77.0,624.0
ablation,early_60000,boxing,0,100000,7,70.0,723.0
ablation,early_60000,boxing,0,100000,8,60.0,910.0
ablation,early_60000,boxing,0,100000,9,78.0,641.0
ablation,early_60000,boxing,0,100000,10,92.0,397.0
ablation,early_60000,boxing,0,100000,11,55.0,922.0
ablation,early_60000,boxing,0,100000,12,77.0,643.0
ablation,early_60000,boxing,0,100000,13,73.0,647.0
ablation,early_60000,boxing,0,100000,14,41.0,903.0
ablation,early_60000,boxing,0,100000,15,66.0,806.0
ablation,early_60000,boxing,0,100000,16,73.0,555.0
ablation,early_60000,boxing,0,100000,17,64.0,799.0
ablation,early_60000,boxing,0,100000,18,96.0,320.0
ablation,early_60000,boxing,0,100000,19,64.0,769.0
ablation,early_60000,boxing,0,100000,20,84.0,529.0
ablation,early_60000,boxing,0,100000,21,94.0,419.0
ablation,early_60000,boxing,0,100000,22,69.0,669.0
ablation,early_60000,boxing,0,100000,23,57.0,747.0
ablation,early_60000,boxing,0,100000,24,84.0,495.0
ablation,early_60000,boxing,0,100000,25,33.0,1019.0
ablation,early_60000,boxing,0,100000,26,74.0,535.0
ablation,early_60000,boxing,0,100000,27,69.0,648.0
ablation,early_60000,boxing,0,100000,28,72.0,627.0
ablation,early_60000,boxing,0,100000,29,72.0,588.0
ablation,early_60000,boxing,0,100000,30,74.0,674.0
ablation,early_60000,boxing,0,100000,31,55.0,737.0
ablation,early_60000,boxing,0,100000,32,76.0,706.0
ablation,early_60000,boxing,0,100000,33,71.0,666.0
ablation,early_60000,boxing,0,100000,34,95.0,337.0
ablation,early_60000,boxing,0,100000,35,67.0,662.0
ablation,early_60000,boxing,0,100000,36,81.0,521.0
ablation,early_60000,boxing,0,100000,37,62.0,768.0
ablation,early_60000,boxing,0,100000,38,61.0,876.0
ablation,early_60000,boxing,0,100000,39,78.0,647.0
ablation,early_60000,boxing,0,100000,40,78.0,613.0
ablation,early_60000,boxing,0,100000,41,82.0,528.0
ablation,early_60000,boxing,0,100000,42,76.0,598.0
ablation,early_60000,boxing,0,100000,43,82.0,532.0
ablation,early_60000,boxing,0,100000,44,71.0,640.0
ablation,early_60000,boxing,0,100000,45,71.0,710.0
ablation,early_60000,boxing,0,100000,46,57.0,857.0
ablation,early_60000,boxing,0,100000,47,84.0,418.0
ablation,early_60000,boxing,0,100000,48,88.0,476.0
ablation,early_60000,boxing,0,100000,49,74.0,572.0
ablation,early_60000,boxing,0,100000,50,68.0,680.0
ablation,early_60000,boxing,0,100000,51,68.0,741.0
ablation,early_60000,boxing,0,100000,52,77.0,588.0
ablation,early_60000,boxing,0,100000,53,74.0,586.0
ablation,early_60000,boxing,0,100000,54,58.0,862.0
ablation,early_60000,boxing,0,100000,55,73.0,766.0
ablation,early_60000,boxing,0,100000,56,76.0,775.0
ablation,early_60000,boxing,0,100000,57,71.0,739.0
ablation,early_60000,boxing,0,100000,58,69.0,739.0
ablation,early_60000,boxing,0,100000,59,67.0,835.0
ablation,early_60000,boxing,0,100000,60,67.0,832.0
ablation,early_60000,boxing,0,100000,61,74.0,667.0
ablation,early_60000,boxing,0,100000,62,90.0,515.0
ablation,early_60000,boxing,0,100000,63,81.0,551.0
ablation,early_60000,boxing,0,100000,64,60.0,773.0
ablation,early_60000,boxing,0,100000,65,68.0,701.0
ablation,early_60000,boxing,0,100000,66,57.0,830.0
ablation,early_60000,boxing,0,100000,67,74.0,547.0
ablation,early_60000,boxing,0,100000,68,55.0,890.0
ablation,early_60000,boxing,0,100000,69,70.0,832.0
ablation,early_60000,boxing,0,100000,70,76.0,570.0
ablation,early_60000,boxing,0,100000,71,62.0,763.0
ablation,early_60000,boxing,0,100000,72,76.0,566.0
ablation,early_60000,boxing,0,100000,73,94.0,345.0
ablation,early_60000,boxing,0,100000,74,92.0,450.0
ablation,early_60000,boxing,0,100000,75,80.0,495.0
ablation,early_60000,boxing,0,100000,76,88.0,488.0
ablation,early_60000,boxing,0,100000,77,78.0,690.0
ablation,early_60000,boxing,0,100000,78,81.0,551.0
ablation,early_60000,boxing,0,100000,79,72.0,681.0
ablation,early_60000,boxing,0,100000,80,94.0,349.0
ablation,early_60000,boxing,0,100000,81,74.0,638.0
ablation,early_60000,boxing,0,100000,82,64.0,720.0
ablation,early_60000,boxing,0,100000,83,63.0,648.0
ablation,early_60000,boxing,0,100000,84,72.0,660.0
ablation,early_60000,boxing,0,100000,85,86.0,465.0
ablation,early_60000,boxing,0,100000,86,89.0,394.0
ablation,early_60000,boxing,0,100000,87,92.0,455.0
ablation,early_60000,boxing,0,100000,88,89.0,478.0
ablation,early_60000,boxing,0,100000,89,82.0,427.0
ablation,early_60000,boxing,0,100000,90,86.0,541.0
ablation,early_60000,boxing,0,100000,91,62.0,760.0
ablation,early_60000,boxing,0,100000,92,82.0,452.0
ablation,early_60000,boxing,0,100000,93,62.0,736.0
ablation,early_60000,boxing,0,100000,94,80.0,559.0
ablation,early_60000,boxing,0,100000,95,59.0,865.0
ablation,early_60000,boxing,0,100000,96,70.0,739.0
ablation,early_60000,boxing,0,100000,97,75.0,554.0
ablation,early_60000,boxing,0,100000,98,94.0,309.0
ablation,early_60000,boxing,0,100000,99,79.0,616.0
ablation,early_60000,up_n_down,0,10000,0,1120.0,784.0
ablation,early_60000,up_n_down,0,10000,1,1940.0,808.0
ablation,early_60000,up_n_down,0,10000,2,1680.0,1040.0
ablation,early_60000,up_n_down,0,10000,3,3200.0,923.0
ablation,early_60000,up_n_down,0,10000,4,1380.0,1042.0
ablation,early_60000,up_n_down,0,10000,5,1930.0,804.0
ablation,early_60000,up_n_down,0,10000,6,590.0,579.0
ablation,early_60000,up_n_down,0,10000,7,1980.0,884.0
ablation,early_60000,up_n_down,0,10000,8,1890.0,749.0
ablation,early_60000,up_n_down,0,10000,9,1720.0,1108.0
ablation,early_60000,up_n_down,0,20000,0,8240.0,3851.0
ablation,early_60000,up_n_down,0,20000,1,8970.0,3744.0
ablation,early_60000,up_n_down,0,20000,2,9020.0,3834.0
ablation,early_60000,up_n_down,0,20000,3,17500.0,6579.0
ablation,early_60000,up_n_down,0,20000,4,13020.0,5167.0
ablation,early_60000,up_n_down,0,20000,5,20680.0,5904.0
ablation,early_60000,up_n_down,0,20000,6,4950.0,1792.0
ablation,early_60000,up_n_down,0,20000,7,1190.0,902.0
ablation,early_60000,up_n_down,0,20000,8,8800.0,2836.0
ablation,early_60000,up_n_down,0,20000,9,12770.0,4774.0
ablation,early_60000,up_n_down,0,30000,0,15700.0,5622.0
ablation,early_60000,up_n_down,0,30000,1,30530.0,8939.0
ablation,early_60000,up_n_down,0,30000,2,22410.0,5475.0
ablation,early_60000,up_n_down,0,30000,3,8360.0,3409.0
ablation,early_60000,up_n_down,0,30000,4,82770.0,26657.0
ablation,early_60000,up_n_down,0,30000,5,12020.0,4223.0
ablation,early_60000,up_n_down,0,30000,6,49570.0,15081.0
ablation,early_60000,up_n_down,0,30000,7,18040.0,4885.0
ablation,early_60000,up_n_down,0,30000,8,11620.0,3581.0
ablation,early_60000,up_n_down,0,30000,9,85060.0,27001.0
ablation,early_60000,up_n_down,0,40000,0,52220.0,12985.0
ablation,early_60000,up_n_down,0,40000,1,109780.0,27001.0
ablation,early_60000,up_n_down,0,40000,2,113020.0,27001.0
ablation,early_60000,up_n_down,0,40000,3,111460.0,27001.0
ablation,early_60000,up_n_down,0,40000,4,101420.0,27001.0
ablation,early_60000,up_n_down,0,40000,5,41820.0,12273.0
ablation,early_60000,up_n_down,0,40000,6,105380.0,27001.0
ablation,early_60000,up_n_down,0,40000,7,35170.0,11239.0
ablation,early_60000,up_n_down,0,40000,8,104180.0,27001.0
