role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full_validnorm,boxing,0,100000,73.03,12.145128299616328,100,6.077500000000001,0.1,12.1
comparator,full_validnorm,up_n_down,0,100000,10373.1,4697.260687858081,100,0.8817093496299216,533.4,11693.2
comparator,full_validnorm,frostbite,0,100000,263.9,18.74307953093702,100,0.04653940742475699,65.2,4334.7
comparator,full_validnorm,road_runner,0,100000,14927.0,1712.0402501640604,100,1.9040658709389162,11.5,7845.0
ablation,reset_mask_validnorm,boxing,0,100000,88.8,7.7589960820985215,100,7.391666666666667,0.1,12.1
ablation,reset_mask_validnorm,up_n_down,0,100000,134450.2,55963.40552124534,100,11.999928314127494,533.4,11693.2
ablation,reset_mask_validnorm,frostbite,0,100000,2315.9,524.3718608819971,100,0.5271577468087598,65.2,4334.7
ablation,reset_mask_validnorm,road_runner,0,100000,15020.0,1921.5418892970386,100,1.9159379587668348,11.5,7845.0
