role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,flat,boxing,0,100000,73.13,9.39122199210787,100,6.085833333333333,0.1,12.1
comparator,flat,up_n_down,0,100000,4035.8,1233.314643593033,100,0.3138407498342264,533.4,11693.2
comparator,flat,frostbite,0,100000,2532.1,800.3576157764185,100,0.5777959948471718,65.2,4334.7
comparator,flat,road_runner,0,100000,15831.0,1781.4813379813322,100,2.019467670900619,11.5,7845.0
ablation,separable_flat,boxing,0,100000,72.46,9.580514737020273,100,6.03,0.1,12.1
ablation,separable_flat,up_n_down,0,100000,29695.0,25862.98116902796,100,2.613093424613344,533.4,11693.2
ablation,separable_flat,frostbite,0,100000,269.1,28.85333865456737,100,0.04775734863567163,65.2,4334.7
ablation,separable_flat,road_runner,0,100000,17110.0,1160.5902364614726,100,2.1827407927490903,11.5,7845.0
