role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,ema_slow,boxing,0,100000,80.66,12.032128706597234,100,6.713333333333334,0.1,12.1
ablation,ema_slow,up_n_down,0,100000,41690.3,43677.84199943116,100,3.6879603577125035,533.4,11693.2
ablation,ema_slow,frostbite,0,100000,897.7,431.180795940495,100,0.19498770347815902,65.2,4334.7
ablation,ema_slow,road_runner,0,100000,12557.0,3156.978961224823,100,1.6015191166145402,11.5,7845.0
