role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,ema_fast,boxing,0,100000,85.98,9.376501899897844,100,7.156666666666667,0.1,12.1
ablation,ema_fast,up_n_down,0,100000,97046.7,10283.357649890213,100,8.648300148748184,533.4,11693.2
ablation,ema_fast,frostbite,0,100000,224.5,29.62305272123811,100,0.037311160557442324,65.2,4334.7
ablation,ema_fast,road_runner,0,100000,8932.0,2997.570733615856,100,1.138763005042446,11.5,7845.0
