arm,game,seed,checkpoint_hash,config_sha256,episodes_sha256,source_run
full,boxing,0,406bc0f1620c4167684e8d73035f518c0ec6fe98a71119d9f345112edd6e6695,c86946f652a0d513eae2c9e3724a06552e18f207fcbbe39de5c6587400ac9a1f,e23ca781308bb6b32e185cb070b86d60488bba5af1ae32ad6b541f1e4a909db4,production_runs/original_ablation_20260918/runs/full/boxing/seed_0
full,up_n_down,0,615b55dd87044f42623b09ad2e07c2ee04c2e0b89f0b43dcd8c26b6b3fe12173,34d68b2f95868fd4c88274adfbba2064a29c0695db13d3fdbfe2a017b6000a39,607e4a4db31b022444b30020694cc232a169d8616b20ed66ae629cc5d1cdd0a0,production_runs/original_ablation_20260918/runs/full/up_n_down/seed_0
full,frostbite,0,bc5afcedc6c7f55b0e7c26737978459866be3ecd9d5b94b0f68bd3b2f1ba9c78,0a8c0776f43758f4c10b8ced192511df4d09990873cbf0c417f3b2f675cfcecf,75f91790d1b7e57042e08b2396bd92c2dfbd47a7688a919fa66e3c1f0e95aff3,production_runs/original_ablation_20260918/runs/full/frostbite/seed_0
full,road_runner,0,0ddac44da52a39f5fb09d4888997db3c05cd5f9631f36bf483b92c5d8cc93130,b26475255c90104ba2141c144f0d20dc9f938e4301b08ad200d89c915c5ec0a3,28b3433811aa1cc6f4869d61feb1fa70ee19a09e246c00085a77d13129584fc2,production_runs/original_ablation_20260918/runs/full/road_runner/seed_0
pdyn_strong,boxing,0,1b9fd62520a1e6f8dc12ba6e18c97ef901ac5f66d7cada479c49f658159313fd,5d2ddfbb6a6c7281acc596c726bd7540828530ff05cf2855785091f4f63f8d97,2c67cd8b54165074ab0b588b1d93d6344a14d8fc8fd4f3a36bd1923939d8ad86,production_runs/original_ablation_20260918/runs/pdyn_strong/boxing/seed_0
pdyn_strong,up_n_down,0,811305723e74f1dbece23f02c86569e307d14036c87477bff291cbfaab2ebe15,974cb95258ffedd4c35d217da331f9e09bc6f6d3c9e714c222322d4b56450639,f22f0a844130fcbd031ec3d46344a684fd1f429349cb65e3bcfa4000615895cb,production_runs/original_ablation_20260918/runs/pdyn_strong/up_n_down/seed_0
pdyn_strong,frostbite,0,fd200f0bb6770ee6afb82b83540a755bfa40f3ebbe6c5030b2cce294cb9ec2d2,29bcf2d1d34ce949714f1ae46505a25c41aead56eaa8aa46bde727a5a0bbbf61,907519669f74e1c1ee644ec54b614472a1d69a47282d47b0aab69fa75cd2ae0b,production_runs/original_ablation_20260918/runs/pdyn_strong/frostbite/seed_0
pdyn_strong,road_runner,0,ca2d4eaef09b2f2fe3ba3ae73f1812819c39ad71d7cba74563e3077df86d6c40,ea6567f61d77117a328b64170e982e386a5b73e6c45331dd13e21c60021c53a4,b65b0f640a30b8f29d10468f5c36be134e027b7934c2aa710b2c24c03da992e9,production_runs/original_ablation_20260918/runs/pdyn_strong/road_runner/seed_0
