role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,pdyn_only,boxing,0,100000,44.79,11.510465154840967,100,3.7241666666666666,0.1,12.1
comparator,pdyn_only,up_n_down,0,100000,3554.9,1525.5033910023262,100,0.27074857972365096,533.4,11693.2
comparator,pdyn_only,frostbite,0,100000,255.7,13.725667174820297,100,0.04461880782293009,65.2,4334.7
comparator,pdyn_only,road_runner,0,100000,14824.0,1854.1310687764283,100,1.8909172145273505,11.5,7845.0
ablation,joint_pdyn_only,boxing,0,100000,82.78,10.734236739695952,100,6.890000000000001,0.1,12.1
ablation,joint_pdyn_only,up_n_down,0,100000,194489.7,48514.55869076411,100,17.379908242083193,533.4,11693.2
ablation,joint_pdyn_only,frostbite,0,100000,3055.2,340.7107247795378,100,0.7003161962759106,65.2,4334.7
ablation,joint_pdyn_only,road_runner,0,100000,11966.0,2631.979705795083,100,1.526073913320993,11.5,7845.0
