seed,step,actions_est,train/ent/action,train/rand/action,train/loss/value,train/loss/rew,train/loss/image,train/opt/grad_norm,train/harmony/observation/weight,train/harmony/task/weight,train/harmony/effective_beta_observation,train/reborn/imag_return_raw_mean,train/reborn/l1/prefix_rate_nats,train/reborn/l5/prefix_rate_nats,train/reborn/l1/mu_variance,train/reborn/l5/mu_variance,train/reborn/l1/mu_dead_fraction,train/reborn/l5/mu_dead_fraction,train/reborn/l1/q_td_mae,train/reborn/l1/q_td_mae_nonzero_reward,train/reborn/l1/q_target_abs,train/reborn/l1/sf_td_mse,train/reborn/l1/sf_zero_mse,train/reborn/l5/prefix_image_mse,train/reborn/valid_transition_count,train/reborn/nonzero_reward_transition_count,train/reborn/terminal_transition_count,train/rew,train/ret,train/val,train/tar,train/adv_std,sf_relative,nonzero_fraction,terminal_fraction
0,147284,36761.147566718995,0.3340431610168201,0.18643303353137572,1.3621912252139576,0.1789700624996365,11.16973706947759,57.078957202986544,1.5309494570851914,1.352214550149852,6.532602352026201e-06,820.0738265314712,152.22593085754093,803.2324856913149,1.5919141149873217,0.5019943097175048,0.0,0.0,8.725885620258124,71.83705938743253,45.847277892634196,0.0002803187347623678,0.07133475454349823,0.003502331972018967,1006.3608374384237,42.13300492610838,1.6366995073891626,4.184482338980501,0.5522289937132685,813.8335483344317,820.0738265314712,0.07326493642104817,0.003929623597308884,0.04186669766815759,0.0016263545306027547
0,160404,40037.09125840538,0.335347843170166,0.18716119070787254,1.3217802178568956,0.18203562461748357,10.614550312553964,53.43112799946855,1.587190066314325,1.3564968741521604,6.3011265976411975e-06,873.3582182349228,153.47040641598585,809.0707590987042,1.640309684887165,0.5142896216453575,0.0,0.0,9.263875995612725,74.31819623970404,48.84889718265068,0.0002834550371938726,0.07190063076048363,0.0032598130352420322,1006.4170731707317,43.20609756097561,1.5939024390243903,4.396887134488036,0.5634169407915778,865.6141845703125,873.3582182349228,0.07240965908802137,0.00394231641914411,0.04293060870366017,0.0015837394669813952
0,173492,43307.10819165379,0.36654345315942555,0.20457179190404257,1.304429897614971,0.18488939586471229,10.277108282215146,53.180812600189434,1.645218047215478,1.3557669202680984,6.078868252204406e-06,946.2131368548479,156.7867047186294,835.2417968153079,1.6843112114006267,0.5396453991787358,0.0,0.0,9.575740586283155,73.4670041231188,48.98771551127539,0.0002787826372480446,0.07263745928597626,0.00305080466788754,1006.4376528117359,43.93887530562347,1.5672371638141809,4.19267900852819,0.5522559037236247,935.9792249908074,946.2131368548479,0.07443664028493728,0.003838000943156167,0.04365782140887635,0.001557212371214164
0,186500,46555.540932642485,0.3663867118540432,0.20448431255339403,1.2366272067378514,0.18890117733827522,9.988737374360857,51.861500518348386,1.7046792791631682,1.35334749928553,5.866814654945585e-06,1010.9293105534815,162.75443824308238,850.2696705122569,1.727351844384075,0.5426713696705019,0.0,0.0,9.265233421091077,71.34503517760855,46.4495492796763,0.00027263052986008614,0.07267028578129789,0.0028417605349993352,1006.4821648216482,45.01476014760148,1.5067650676506765,4.3113379339157145,0.5232259382620948,1001.6150703383255,1010.9293105534815,0.07497283946012512,0.0037516094360846614,0.04472484632211862,0.0014970608723282046
0,199700,49852.757125154894,0.3441780626231974,0.19208942985895908,1.2850790747729215,0.19175416596008069,9.631047026316326,49.97714833808668,1.766187574935682,1.3473963954231956,5.662510943555831e-06,1028.4797092507101,164.63142424612334,860.3441101444129,1.8190890458135893,0.5536195853623477,0.0,0.0,9.439718880508885,69.82319550254128,49.51605078726104,0.000259174586901667,0.07203530298037962,0.002666090071963316,1006.5284848484848,45.981818181818184,1.4703030303030302,4.469591169935284,0.5355570255084471,1020.237176846591,1028.4797092507101,0.06905333098137018,0.003597882929322291,0.04568357366333248,0.0014607664387405375
0,212512,53051.28352490421,0.394039197249359,0.21991745789027245,1.259275810995352,0.19155732838997383,9.301449489950688,52.0742938866776,1.8291022344474934,1.3444296846377863,5.4677022181226194e-06,1071.908290372508,170.74012196287234,884.6926363255648,1.9279183649391718,0.5659504780236553,0.0,0.0,9.65371241789781,70.05145835995525,52.45938719941138,0.00024334484414146928,0.07209434507230993,0.002501850531200475,1006.6092384519351,46.164794007490634,1.3857677902621723,4.467173968212733,0.5309910722142004,1063.5911398136363,1071.908290372508,0.06822198222434327,0.0033753665963314706,0.04586168320736605,0.001376669056200344
0,225668,56337.79606379369,0.3702816987124673,0.20665814624215564,1.2964657965657775,0.19111444129452218,9.090942660677461,48.72581721860417,1.8938496024359173,1.3423625731120143,5.280794289928144e-06,1140.4792018621217,173.04977901486583,900.3584717242387,2.019085745741851,0.5849777905682868,0.0,0.0,10.11450037004884,72.44539229771226,54.806491475905815,0.00023447692470485968,0.07210108601553887,0.0024090400162501907,1006.6094890510949,46.47810218978102,1.3880778588807785,4.598195517440202,0.5417246314404655,1129.1253273771338,1140.4792018621217,0.06983093669017156,0.0032520581542187363,0.046172922762326374,0.0013789636139723699
0,238804,59621.23888700373,0.3329183392489871,0.1858052588481996,1.292768619963661,0.19720748501594987,8.92089493469257,47.52113124368832,1.9614513618792164,1.336131915250446,5.098785520860738e-06,1376.0588510492396,178.74246409110697,945.9191435838297,2.006118801421283,0.6078873717392841,0.0,0.0,10.078616978044778,73.17905402096413,48.42656014752591,0.00022197690211616777,0.0721155140508107,0.002242041553368386,1006.6784409257003,47.98416565164434,1.3288672350791717,4.4711653480576246,0.6065367562072431,1356.590301699528,1376.0588510492396,0.07317758668282145,0.003078074184699962,0.04766583220707504,0.0013200513501185143
0,251652,62832.4875,0.3320975733797993,0.18534718036354703,1.2466113536176764,0.20310263596428732,8.80031401549894,49.98347742501113,2.03039192930699,1.3205300131592328,4.925634889892934e-06,1562.7619390238267,182.92935216768296,995.6053127797128,2.014995808470739,0.6247117186839672,0.0,0.0,10.358580189060007,75.68534174357374,48.25831044863348,0.00020659993468659987,0.07257019798010401,0.0021505238343920946,1006.7110834371108,49.75093399750934,1.2914072229140723,4.71991766345308,0.5898934640964565,1542.4266088350328,1562.7619390238267,0.06928459405991833,0.0028468977684647035,0.04941927710545295,0.0012827982567798425
0,264772,66111.79759285622,0.33020358990605286,0.18429012831027916,1.1967302523008208,0.20643741002351773,8.615393108856388,45.85093332151087,2.1014919374047256,1.3082725157098072,4.7590022975827e-06,1755.0938269638434,183.24547532244426,1015.6869798613758,2.0287579527715356,0.6248505915810422,0.0,0.0,10.473071200673173,75.51301277672373,50.70456863961569,0.00019479333778002822,0.0721677953241075,0.0020448729123284178,1006.7573170731707,50.75365853658536,1.2390243902439024,4.900063239365089,0.5924156759752006,1735.583352140101,1755.0938269638434,0.06766520749959277,0.002699172628250678,0.050413001898149214,0.001230708105351521
0,277956,69407.37103662483,0.32066450217395154,0.17896626180815464,1.201315657244724,0.20920689873288847,8.441059845165142,48.04181170463562,2.1758324761413834,1.2994835906237074,4.596405880667448e-06,1894.7825181090716,184.6972734766099,1033.4145986316273,2.077217323398127,0.6329532558622869,0.0,0.0,10.586634906171595,76.44015253168865,53.59140172282469,0.00018790222882282992,0.0717223815764617,0.0019389114124209901,1006.7985436893204,51.57281553398058,1.1990291262135921,5.144971409902989,0.5758364226632905,1876.172189508827,1894.7825181090716,0.06315137235248841,0.0026198548443697642,0.05122456310375337,0.001190932519449085
0,290868,72634.98553859712,0.3149734243953686,0.17579001111648931,1.174337051097936,0.2172897673192373,8.31361295329003,45.116258365957265,2.251979708819289,1.28735630027719,4.4409650851686915e-06,2071.431085031124,187.0621847462329,1064.9695364988722,2.11723960140233,0.6539413271635733,0.0,0.0,11.324404637905154,79.30159855479792,59.1673002467575,0.0001819109130555405,0.07101606456689823,0.0018461898165146786,1006.8104089219331,53.7001239157373,1.2019826517967782,5.866148587644027,0.5814978263376666,2050.951089587206,2071.431085031124,0.06266183289785811,0.002561545956748668,0.05333687796616845,0.0011938520312715385
0,304000,75917.85402395546,0.30977890089644294,0.17289089252684497,1.2123922609818258,0.21733343279971565,8.101307511184451,43.62176900717286,2.3304651907387663,1.2757942428252003,4.291414767115924e-06,2239.9441108285437,191.73677384519402,1091.013250130248,2.167188083065558,0.663897255233667,0.0,0.0,11.877393870638292,80.3045992415657,62.90309908329061,0.00017129484570517695,0.07112998844790255,0.0017709030300984555,1006.8830694275274,53.98660170523752,1.118148599269184,5.945080676119453,0.5821679770656103,2219.735955966666,2239.9441108285437,0.062072258710353004,0.002408194482284188,0.05361754839708656,0.0011105049168270529
0,317088,79189.72294996594,0.31894542666694065,0.17800682830489936,1.1536256483685416,0.21999572907872772,7.928196633649048,43.75928404045571,2.412064356151012,1.2692939840202517,4.146233272865879e-06,2374.0183811327647,192.3424847143495,1107.7165990703554,2.200407637214894,0.6713230265600466,0.0,0.0,12.36154192409189,82.64384085974659,67.71942902077673,0.0001610956633358045,0.07109160481754026,0.0017012031450025136,1006.9511002444988,54.91075794621027,1.0427872860635696,5.865416730528647,0.5841472917270544,2356.7636844103376,2374.0183811327647,0.059878665912887284,0.0022660293539478204,0.05453170261483138,0.0010355888044716068
0,330084,82438.59279734007,0.31446541242044546,0.17550648439657218,1.0628198231822752,0.22431317617740537,7.714951411256649,43.857085145753004,2.4958748347653543,1.2636031628829505,4.006997098903739e-06,2480.9277584282636,191.15891134327856,1111.5908578205579,2.1822158208327926,0.6700126975407741,0.0,0.0,12.656479345166625,81.993255197121,71.05566569267235,0.00015249034492577097,0.0703492672756094,0.0016094421006720787,1007.0147783251232,56.32266009852217,0.9876847290640394,6.047248704386462,0.5974177418304194,2463.5656398528904,2480.9277584282636,0.06166614832475855,0.0021676180979732884,0.055930321292998866,0.0009808046021993503
0,343220,85722.46124263911,0.32540948398583697,0.18161448725611515,1.1151955670764473,0.2269959615749941,7.657865261189395,43.7318470637778,2.5815403853496592,1.257407891038855,3.874014885892021e-06,2623.9320625927794,188.2140592512347,1117.8652409914785,2.186955534438994,0.676329978019108,0.0,0.0,13.079326963598923,83.96205469054804,76.76360287126177,0.0001473553977905215,0.07010045940743875,0.001580755714946466,1006.9805115712546,57.51035322777101,1.0121802679658953,6.407812763509158,0.6203599097377345,2603.701708330161,2623.9320625927794,0.06341473406110408,0.002102060372159056,0.05711168445358889,0.0010051637110499061
0,356436,89026.3288867524,0.32414032657772807,0.1809061569033177,1.1943682755454113,0.22750952873225652,7.489445184102647,39.658044281652415,2.668080657504084,1.2534846735635623,3.748346966087904e-06,2813.309510311838,184.96940474244641,1123.7966183715525,2.1750429305845542,0.6843217302826358,0.0,0.0,13.314903441699308,83.70555803331278,81.540615063314,0.00013980478156036945,0.06977697024369933,0.0015213227165314948,1007.0314769975787,58.20944309927361,0.9600484261501211,6.641521591828464,0.6237551704518154,2793.573601009193,2813.309510311838,0.06566378362837628,0.002003594897744839,0.0578030026159883,0.0009533450026929292
0,369396,92266.1990946601,0.3070150402593024,0.17134835326377257,1.1485219654477672,0.2270861010676549,7.358733071809933,41.9064557487582,2.7553887290719117,1.2498820989220232,3.6295564926003415e-06,2983.90661741657,187.6625013186608,1146.1477138189623,2.1901154270878544,0.6880339884463652,0.0,0.0,14.019265346762575,84.46340673941152,85.012015090754,0.00013329326104639344,0.06933861180772016,0.001471108261116401,1007.0925925925926,59.04938271604938,0.9049382716049382,6.687921328014798,0.6386735376752453,2965.0721688729745,2983.90661741657,0.06966739059138445,0.0019223526051548752,0.05863351905313547,0.0008985651153240289
0,382544,95553.06741978128,0.33194344425505967,0.18526115922887249,1.125100781955278,0.23049131512569396,7.315690395025731,40.598691042322315,2.8446160305445503,1.241000614897178,3.5157133954377776e-06,3060.8482363067405,185.79784597503587,1118.618229181517,2.154366209559197,0.6668477544601816,0.0,0.0,15.577321889046624,85.15958896460614,90.23323546824955,0.00012727776738048679,0.0697363635339296,0.0014575741187512984,1007.1605839416059,60.641119221411195,0.8284671532846716,6.515475150732518,0.6347474856460762,3047.3278143295697,3060.8482363067405,0.07490151782051055,0.0018251276798877092,0.06020998060119388,0.000822577021473971
1,16800,4191.585461689588,1.789064518896657,0.9984958954825806,5.385189272444168,2.4897103968404406,184.5817449540283,1928.0426634908642,1.0068056875298752,0.9957227588159566,9.93297499241698e-06,4.17148042393708,111.22858389216094,927.0883796037316,0.02827681985846541,0.018127487840102194,0.0,0.0,0.724239664339008,20.905990313748163,1.0977325499977122,0.0010700230394666032,0.0047245523293806685,0.12776865436250204,1006.23264781491,29.353470437017997,1.7712082262210798,0.30008865400913665,0.8733803465049832,2.372215196027989,4.17148042393708,0.3257027268722958,0.22648136053281268,0.029171653792749306,0.0017602372871396656
1,29736,7419.831877729258,1.6959289899556944,0.9465159685304849,2.822375575504681,0.16041283393370928,21.765992699283185,134.4290597604053,1.055138885974884,1.0027144641274273,9.480132515062284e-06,33.632280612936114,135.2085463741038,781.0192727570486,0.1105980508094008,0.0913859239346025,0.0,0.0,1.1948986165963187,29.652681795677335,3.7222707180103454,0.00025385874835925584,0.025939143684665017,0.00625351309288745,1006.1547029702971,30.16460396039604,1.8378712871287128,0.8255550460428884,1.4948284717479554,29.276844390548103,33.632280612936114,0.34438619095057543,0.00978670504490612,0.02998008543949184,0.0018266289286360063
1,42628,10637.342359767892,0.9910123187022528,0.5530944931743754,1.7189992803793688,0.16456304326949286,18.991029683768602,102.94941145847217,1.1128094391550674,1.0637897925992166,8.988034799542995e-06,114.04465926669667,87.00341997548901,527.4203809638769,0.17248899158709693,0.17033805700005136,0.0,0.0,2.023935456281856,38.33210653939259,9.344117371675098,0.00016718081714052165,0.04261064356095885,0.005375403536497511,1006.1650124069479,33.440446650124066,1.8325062034739454,1.3550054172132506,1.0544233760674007,107.75185246621409,114.04465926669667,0.24440047131948375,0.003923452057262466,0.03323554907770827,0.001821278001995144
1,55700,13897.215254237288,0.7877793461631533,0.4396680138977826,1.3905225663903003,0.1529900287272297,14.736167766472994,82.46857772229497,1.165550105282843,1.1285727280881734,8.581051986937832e-06,201.61328767475328,71.37386603104441,394.30466452777165,0.2279169260543592,0.19076953040415393,0.0,0.0,2.514378262704268,42.818514935973226,13.642368182412268,0.00021978828989338664,0.059178559307916365,0.004701409679284659,1006.0208078335373,32.27784577723378,1.981640146878825,1.740701231772634,0.705190032246355,195.52767714613654,201.61328767475328,0.2173615398029073,0.0037139851402902503,0.032084670143894954,0.0019697804771516415
1,68656,17129.555886736216,0.8082548722808743,0.45109562274114584,1.3555448333422342,0.14193832714248586,12.083041846310651,73.66080363002824,1.2165234047689555,1.182947846548057,8.221318441630703e-06,247.32423830385562,91.77805415494943,518.8123995557244,0.4856804971341734,0.2814503546666216,0.0,0.0,2.6081647846433853,40.28701631757948,16.91772711953999,0.00037316401218880476,0.06690308212958,0.003951635054473616,1005.9962962962964,30.81851851851852,2.0,1.5471165748290074,0.5592318685633348,243.3418904999156,247.32423830385562,0.15851703444380819,0.005577680434304191,0.03063482304257066,0.0019880788899156536
1,81636,20369.73076923077,0.5171154968247608,0.28860764675825357,1.3434404828545492,0.14195914179748143,10.873505448295509,59.94867557897227,1.266780122140774,1.234239776243264,7.89506613254757e-06,279.1714407736217,93.06070410073465,574.7123702081005,0.6667368012938635,0.333092574457352,0.0,0.0,2.7817044722607633,38.70642268113819,17.013928688557314,0.0004132766978786202,0.06727435618969721,0.003797101425340011,1006.0147965474722,31.381011097410603,1.9913686806411837,1.444025235243702,0.5308017083403509,275.7626920387277,279.1714407736217,0.14126458306568324,0.006143153517713066,0.03119338920770017,0.0019794626157342153
1,94704,23631.41906202723,0.38787566125392914,0.21647752338115267,1.3768314699502149,0.14834864426636785,10.167959806239153,58.31588036106441,1.3174276839271462,1.2832213767155585,7.591500212971322e-06,333.70398007116233,97.23417304983337,623.6204013707734,0.8177820849010089,0.3857384587443152,0.0,0.0,3.30186460841096,40.77815312883991,17.216147245362748,0.0003782043494379622,0.06382785748457821,0.0035046148826362454,1006.1015911872705,32.99020807833537,1.9094247246022031,1.658991761715351,0.5271591457790231,327.9664720514267,333.70398007116233,0.13939535396226033,0.005925380615029138,0.032790136073042694,0.0018978448511834157
1,107688,26872.94859241126,0.39404527804413503,0.21992085238346779,1.4169369346557503,0.15404186424432936,9.630819076086532,57.10370585186414,1.3686842112888096,1.3246091596883263,7.307148523587693e-06,420.002558057905,105.91105068597194,682.0462504997206,0.9403741769814168,0.43352155249597996,0.0,0.0,3.780136909055651,44.31897088543555,19.39101167906962,0.0002928392056711064,0.06380124394259382,0.0032436002319180274,1006.1652281134402,34.63995067817509,1.8298397040690506,2.195106111825174,0.5478668770995152,411.75398715356715,420.002558057905,0.13913451748843847,0.004589866710664656,0.03442769607843137,0.001818627450980392
1,120676,30116.88128407026,0.3756362931995556,0.2096466021015873,1.3757210821647363,0.1592513206942475,9.665018719992615,58.10788011550903,1.4206889041245276,1.3566997788222552,7.039641671465424e-06,508.68987571077395,117.29096699230777,754.3902648023784,1.1296174074041432,0.5152286915062684,0.0,0.0,3.9412395478469398,44.06711235833286,22.714221228519683,0.0002682962149086011,0.06644296734662626,0.003149542132314533,1006.2598522167488,36.01847290640394,1.7475369458128078,2.329051602503349,0.5293242417441066,499.8477867013715,508.68987571077395,0.11295970690808273,0.004037992666837512,0.035794405219543184,0.0017366656753353086
1,133748,33381.988333333335,0.32619056402907376,0.18205041620729895,1.2963817059774878,0.16564243387161884,9.355426868289308,57.10744447603074,1.4740153524837705,1.3792328145833757,6.784951826532581e-06,547.893964228169,133.09478451601586,797.0228978207236,1.3554491571434562,0.5540446477099761,0.0,0.0,4.211877315251597,42.391277962828205,24.816313982885355,0.00025548398981114215,0.06872766499602517,0.002926860152284365,1006.4320685434517,37.88616891064871,1.5764993880048959,2.2307192371699918,0.506761690886689,540.8800431325066,547.893964228169,0.09608890654261576,0.0037173384229759287,0.037644039865978314,0.0015664240412037627
1,146868,36658.05741626794,0.357574909452985,0.19956635271267192,1.236328174282865,0.16805995331123108,9.405669565317108,54.34849063361563,1.5289161466970675,1.3933244104792433,6.5413046641191525e-06,574.1451018170612,141.7069158879722,819.4928929770865,1.519602333627096,0.5766473669831346,0.0,0.0,4.470026032517596,42.34414572308703,25.978265518095434,0.00024777191122156206,0.06913053466961151,0.002970735397950814,1006.390243902439,38.61951219512195,1.6158536585365855,2.245102313597028,0.5127273128526967,568.1087709752525,574.1451018170612,0.08970235650677506,0.003584116807510791,0.03837429111531191,0.0016055935243080802
1,160052,39948.940435280645,0.3640775085942259,0.2031955222951845,1.254772524231846,0.1703266423032845,9.339160541886265,57.48744555121487,1.5855194428592052,1.3983478424618545,6.307773005176484e-06,605.6656310442582,146.6472966462663,823.2134315712938,1.5503263809148549,0.5556103141924131,0.0,0.0,4.707189001504657,42.72156942527271,24.5650458683088,0.000251123630626803,0.07034852357527006,0.0029493541113729364,1006.3689320388349,39.37378640776699,1.6189320388349515,2.3637269373657634,0.5509800485615591,599.3360066089815,605.6656310442582,0.08900459519433744,0.003569707193045934,0.039124604460909165,0.001608686424326619
1,173736,43365.156593406595,0.3301391077843326,0.18425414010620952,1.2596888815450389,0.1710813785854139,9.095645706555997,52.535392870540505,1.6449778765962835,1.396062962074726,6.079815692940253e-06,672.1261736596537,150.34645981816521,849.2812697025768,1.6254237736874855,0.5712908715532538,0.0,0.0,5.35471574883712,46.03542019135771,27.04784050657038,0.00025167225644588795,0.07101728597231079,0.002841407286237424,1006.3578947368421,39.76959064327485,1.6456140350877193,2.609562125540616,0.5802963333868841,665.4542290581597,672.1261736596537,0.08937848649526897,0.0035438168750072125,0.039518337215086304,0.0016352174943865668
1,196788,49121.16370106761,0.3080315657740745,0.17191568656587336,1.258212717517559,0.17291661140448844,8.902769312438329,49.61196997892021,1.7293321243348343,1.3947171082023446,5.784455604752402e-06,721.1750692437706,162.72457118037673,896.7434625460157,1.8269109319763661,0.5836031062788305,0.0,0.0,5.4115728324358034,45.60844365132508,29.229374966962233,0.00026712219577733787,0.0718325869096889,0.0027433345895738837,1006.3698820263705,40.42886884108258,1.6294240111034004,2.4540330983962058,0.5881786636186093,715.4334216571202,721.1750692437706,0.08269097057276513,0.003718677097250802,0.04017297175038392,0.001619110468431828
1,219508,54792.53396226415,0.32825279221148557,0.18320136746050605,1.2513346153245846,0.17345182772883228,8.514435929311833,50.28004220102874,1.83931900413943,1.3953546749034398,5.438478333545249e-06,787.216347106074,174.64753251411545,953.3881881498954,2.0042752870371645,0.602577059495617,0.0,0.0,5.801851411100844,47.07141910371646,31.80100973424777,0.000263435451574558,0.07288653521575558,0.0025442902583294406,1006.4091549295774,40.903521126760566,1.5859154929577466,2.4456604902173433,0.5823151379738423,780.76899457045,787.216347106074,0.08092385330565378,0.003614322601489393,0.040643033627434315,0.0015758158450662342
1,241172,60200.87134502924,0.3335423749297901,0.18615353972468102,1.2097984033814209,0.17430241781794514,8.276905582433614,49.98668417233308,1.9517283595471122,1.3931063764908818,5.125086987697414e-06,872.1431274414062,186.80065002892184,1016.2053222205474,2.1459173929039803,0.6330723443358829,0.0,0.0,6.59770635364679,50.46418503468287,33.91014267317125,0.0002592501833872764,0.0744070803122031,0.0024108939019666003,1006.4918759231905,41.3301329394387,1.5125553914327918,2.5180200229631393,0.5609920593405051,865.5429335443449,872.1431274414062,0.07838875124921563,0.003484213898724342,0.04106355344550518,0.0015027994041635177
