role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,all16,boxing,0,100000,71.94,10.371698087204487,100,5.986666666666667,0.1,12.1
comparator,all16,up_n_down,0,100000,18829.1,14104.28146867024,100,1.639429022025484,533.4,11693.2
comparator,all16,frostbite,0,100000,394.0,43.4148417577271,100,0.07701135964398642,65.2,4334.7
comparator,all16,road_runner,0,100000,13935.0,2339.6181592971816,100,1.7774302674411182,11.5,7845.0
ablation,level1_long,boxing,0,100000,83.18,7.909053755863043,100,6.923333333333335,0.1,12.1
ablation,level1_long,up_n_down,0,100000,4383.0,1390.9087938205269,100,0.34495241850212366,533.4,11693.2
ablation,level1_long,frostbite,0,100000,2589.5,470.0727968553747,100,0.5912401920599603,65.2,4334.7
ablation,level1_long,road_runner,0,100000,15379.0,1744.097983995675,100,1.9617667709197677,11.5,7845.0
