role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,all1,boxing,0,100000,84.96,7.125030568780783,100,7.071666666666666,0.1,12.1
ablation,all1,up_n_down,0,100000,20576.1,18529.421861875602,100,1.795973046111937,533.4,11693.2
ablation,all1,frostbite,0,100000,1670.6,359.78899540163985,100,0.3760159269235273,65.2,4334.7
ablation,all1,road_runner,0,100000,14847.0,1307.3571923092893,100,1.893853322269739,11.5,7845.0
