role,arm,game,seed,agent_steps,mean_return,episode_sd,episodes,hns,random_reference,human_reference
comparator,full,boxing,0,100000,74.58,11.31386920393003,100,6.206666666666667,0.1,12.1
comparator,full,up_n_down,0,100000,22944.9,18450.832643607828,100,2.0082349146042042,533.4,11693.2
comparator,full,frostbite,0,100000,2779.5,366.57677961586074,100,0.6357418901510716,65.2,4334.7
comparator,full,road_runner,0,100000,15017.0,1061.260447474482,100,1.9155549881917406,11.5,7845.0
ablation,permuted,boxing,0,100000,87.29,10.9187032567096,100,7.265833333333334,0.1,12.1
ablation,permuted,up_n_down,0,100000,230553.8,44403.38884555656,100,20.611516335418195,533.4,11693.2
ablation,permuted,frostbite,0,100000,1729.6,450.54606598632904,100,0.3898348752781356,65.2,4334.7
ablation,permuted,road_runner,0,100000,15397.0,1211.181491792459,100,1.9640645943703325,11.5,7845.0
